Rank,PlayerID,Name,Team,ByeWeek,Age,Position,PositionRank,Week1ADP,Week2ADP,Week3ADP,HighestADP,LowestADP,AverageDraftPosition
1313,20032,Cornell Armstrong,HOU,6,26,DB,DB222,1260,1260,1260,1260,1260,1260
1314,20036,Devante Downs,NYG,null,26,OLB,LB152,1261,1261,1261,1261,1261,1261
1315,20037,Danny Etling,MIN,13,27,QB,QB96,null,null,null,null,null,1262
1316,20040,Trenton Cannon,BAL,13,27,RB,RB168,null,null,null,null,null,1263
1317,20044,Alex McGough,SEA,null,26,QB,QB97,1264,1264,1264,1264,1264,1264
1318,20045,Jullian Taylor,TEN,7,27,DT,DL202,1265,1265,1265,1265,1265,1265
1319,20050,Chris Lammons,KC,12,26,SS,DB223,1266,1266,1266,1266,1266,1266
1320,20051,Zach Sieler,MIA,14,26,DT,DL203,1267,1267,1267,1267,1267,1267
1321,20066,Tony Brown,CIN,14,26,CB,DB224,1268,1268,1268,1268,1268,1268
1322,20067,Steven Mitchell Jr.,HOU,null,28,WR,WR265,1269,1269,1269,1269,1269,1269
1323,20068,Justin Lawler,LAR,null,27,OLB,LB153,1270,1270,1270,1270,1270,1270
1324,20070,Keion Crossen,NYG,14,26,DB,DB225,1271,1271,1271,1271,1271,1271
1325,20077,Richie James,SF,10,26,WR,WR266,null,null,null,null,null,1272
1326,20079,Trey Quinn,LV,null,26,WR,WR267,1273,1273,1273,1273,1273,1273
1327,20080,Greg Stroman,WAS,10,26,CB,DB226,1274,1274,1274,1274,1274,1274
1328,20085,Dennis Gardeck,ARI,12,27,OLB,LB154,1275,1275,1275,1275,1275,1275
1329,20088,Ezekiel Turner,ARI,12,25,ILB,LB155,1276,1276,1276,1276,1276,1276
1330,20089,Kurt Benkert,GB,null,26,QB,QB98,1277,1277,1277,1277,1277,1277
1331,20094,Emmanuel Ellerbee,ATL,null,25,OLB,LB156,1278,1278,1278,1278,1278,1278
1332,20102,Levi Wallace,BUF,7,26,CB,DB227,1279,1279,1279,1279,1279,1279
1333,20103,Reggie Bonnafon,CAR,9,26,RB,RB169,null,null,null,null,null,1280
1334,20116,Trayvon Henderson,CIN,10,26,FS,DB228,1281,1281,1281,1281,1281,1281
1335,20122,Jordan Chunn,NYG,null,27,RB,RB170,null,null,null,null,null,1282
1336,20144,Michael Badgley,LAC,null,26,K,K42,1283,1283,1283,1283,1283,1283
1337,20155,Tegray Scales,PIT,7,25,ILB,LB157,1284,1284,1284,1284,1284,1284
1338,20157,Jalen Davis,CIN,10,26,CB,DB229,null,null,null,null,null,1285
1339,20162,Hercules Mata'afa,MIN,null,26,DE,DL204,1286,1286,1286,1286,1286,1286
1340,20164,Holton Hill,IND,null,25,CB,DB230,1287,1287,1287,1287,1287,1287
1341,20167,J.C. Jackson,NE,7,26,CB,DB231,1288,1288,1288,1288,1288,1288
1342,20169,Taylor Stallworth,IND,12,26,NT,DL205,1289,1289,1289,1289,1289,1289
1343,20173,Sean Chandler,CAR,13,26,SS,DB232,1290,1290,1290,1290,1290,1290
1344,20174,Marcus Baugh,PIT,null,27,TE,TE139,1291,1291,1291,1291,1291,1291
1345,20176,Joe Ostman,PHI,14,26,DE,DL206,1292,1292,1292,1292,1292,1292
1346,20178,Chandon Sullivan,GB,7,25,CB,DB233,1293,1293,1293,1293,1293,1293
1347,20180,Ola Adeniyi,TEN,13,24,OLB,LB158,1294,1294,1294,1294,1294,1294
1348,20185,Poona Ford,SEA,9,26,DT,DL207,1295,1295,1295,1295,1295,1295
1349,20189,Demone Harris,KC,10,26,DE,DL208,1296,1296,1296,1296,1296,1296
1350,20194,Rico Gafford,ARI,13,25,WR,WR268,null,null,null,null,null,1297
1351,20204,Charvarius Ward,KC,6,25,CB,DB234,1298,1298,1298,1298,1298,1298
1352,20217,Tavierre Thomas,HOU,10,26,CB,DB235,1299,1299,1299,1299,1299,1299
1353,20219,Jonathan Owens,HOU,10,26,FS,DB236,1300,1300,1300,1300,1300,1300
1354,20233,Jacob Tuioti-Mariner,ATL,13,25,OLB,LB159,1301,1301,1301,1301,1301,1301
1355,20245,Chris Board,BAL,9,26,ILB,LB160,1302,1302,1302,1302,1302,1302
1356,20250,Robert Foster,MIA,10,27,WR,WR269,null,null,null,null,null,1303
1357,20253,Mike Love,BUF,7,28,DE,DL209,1304,1304,1304,1304,1304,1304
1358,20264,Jordan Franks,CLE,null,26,TE,TE140,1305,1305,1305,1305,1305,1305
1359,20269,Daniel Ekuale,JAX,14,28,DT,DL210,1306,1306,1306,1306,1306,1306
1360,20271,Elijah Campbell,NYJ,14,26,SS,DB237,1307,1307,1307,1307,1307,1307
1361,20281,Mike Ford,DEN,6,26,CB,DB238,1308,1308,1308,1308,1308,1308
1362,20288,Tyler Lancaster,GB,null,27,DE,DL211,1309,1309,1309,1309,1309,1309
1363,20293,Raven Greene,TB,null,27,S,DB239,1310,1310,1310,1310,1310,1310
1364,20296,Jester Weah,CHI,null,27,WR,WR270,1311,1311,1311,1311,1311,1311
1365,20300,Robert Jackson,CLE,8,28,CB,DB240,1312,1312,1312,1312,1312,1312
1366,20302,Chris Cooper,TB,9,28,FS,DB241,1313,1313,1313,1313,1313,1313
1367,20314,Codey McElroy,TB,9,29,TE,TE141,null,null,null,null,null,1314
1368,20316,Steven Parker,DAL,10,26,SS,DB242,1315,1315,1315,1315,1315,1315
1369,20328,Jeff Badet,ATL,null,27,WR,WR271,1316,1316,1316,1316,1316,1316
1370,20331,Frank Herron,CAR,13,27,DE,DL212,1317,1317,1317,1317,1317,1317
1371,20338,Tae Davis,HOU,null,25,ILB,LB161,1318,1318,1318,1318,1318,1318
1372,20339,Grant Haley,NO,11,26,DB,DB243,null,null,null,null,null,1319
1373,20346,Kendal Vickers,LV,8,26,DE,DL213,1320,1320,1320,1320,1320,1320
1374,20366,Emmanuel Moseley,SF,6,26,CB,DB244,1321,1321,1321,1321,1321,1321
1375,20380,Matt Dickerson,LV,null,26,DE,DL214,1322,1322,1322,1322,1322,1322
1376,20382,Sharif Finch,NYJ,6,26,DE,DL215,1323,1323,1323,1323,1323,1323
1377,20395,Danny Johnson,WAS,9,26,CB,DB245,1324,1324,1324,1324,1324,1324
1378,20411,Frankie Luvu,CAR,null,25,OLB,LB162,1325,1325,1325,1325,1325,1325
1379,20418,Trey Marshall,LAC,7,26,SS,DB246,1326,1326,1326,1326,1326,1326
1380,20428,Skai Moore,IND,14,27,OLB,LB163,1327,1327,1327,1327,1327,1327
1381,20429,Dee Delaney,TB,9,27,DB,DB247,1328,1328,1328,1328,1328,1328
1382,20434,Brandon Facyson,LAC,14,27,CB,DB248,1329,1329,1329,1329,1329,1329
1383,20450,Abdullah Anderson,PIT,null,26,DL,DL216,1330,1330,1330,1330,1330,1330
1384,20460,Tre Herndon,JAX,7,26,CB,DB249,1331,1331,1331,1331,1331,1331
1385,20469,Niles Scott,LV,9,26,DT,DL217,1332,1332,1332,1332,1332,1332
1386,20477,Derrick Willies,CLE,null,27,WR,WR272,1333,1333,1333,1333,1333,1333
1387,20478,Darvin Kidsy,SEA,null,27,WR,WR273,1334,1334,1334,1334,1334,1334
1388,20488,Austin Larkin,CAR,13,27,DE,DL218,1335,1335,1335,1335,1335,1335
1389,20492,George Odum,IND,6,28,FS,DB250,1336,1336,1336,1336,1336,1336
1390,20498,Ben Niemann,KC,null,26,LB,LB164,1337,1337,1337,1337,1337,1337
1391,20511,Chris Lacy,CHI,null,26,WR,WR274,1338,1338,1338,1338,1338,1338
1392,20516,Trent Harris,NYG,10,26,OLB,LB165,1339,1339,1339,1339,1339,1339
1393,20520,Henry Mondeaux,PIT,7,26,DE,DL219,1340,1340,1340,1340,1340,1340
1394,20538,Ryan Neal,SEA,9,26,SS,DB251,1341,1341,1341,1341,1341,1341
1395,20541,Bruce Hector,TEN,9,27,DE,DL220,1342,1342,1342,1342,1342,1342
1396,20559,J.T. Gray,NO,6,26,SS,DB252,1343,1343,1343,1343,1343,1343
1397,20563,Nick Keizer,KC,null,27,TE,TE142,1344,1344,1344,1344,1344,1344
1398,20566,Dontrell Hilliard,HOU,13,27,RB,RB171,null,null,null,null,null,1345
1399,20570,Darious Williams,LAR,7,29,CB,DB253,null,null,null,null,null,1346
1400,20582,Chad Beebe,MIN,null,27,WR,WR275,1347,1347,1347,1347,1347,1347
1401,20584,Craig James,PHI,14,26,CB,DB254,1348,1348,1348,1348,1348,1348
1402,20592,Robert McCray,DET,null,26,OLB,LB166,1349,1349,1349,1349,1349,1349
1403,20604,Andre Chachere,PHI,14,26,CB,DB255,1350,1350,1350,1350,1350,1350
1404,20611,Jeremy Reaves,WAS,9,25,FS,DB256,1351,1351,1351,1351,1351,1351
1405,20637,Nick Thurman,NE,6,26,DE,DL221,1352,1352,1352,1352,1352,1352
1406,20642,Dallin Leavitt,LV,8,27,SS,DB257,1353,1353,1353,1353,1353,1353
1407,20646,Robert Spillane,PIT,7,26,ILB,LB167,1354,1354,1354,1354,1354,1354
1408,20664,Josh Woods,CHI,9,25,ILB,LB168,1355,1355,1355,1355,1355,1355
1409,20665,Nate Holley,MIA,null,27,DB,DB258,1356,1356,1356,1356,1356,1356
1410,20673,Sam Beal,NYG,null,25,CB,DB259,1357,1357,1357,1357,1357,1357
1411,20687,Jonathan Celestin,CAR,null,26,ILB,LB169,1358,1358,1358,1358,1358,1358
1412,20711,Chris Jones,TEN,13,26,CB,DB260,1359,1359,1359,1359,1359,1359
1413,20713,Nick Bosa,SF,6,24,DE,DL222,1360,1360,1360,1360,1360,1360
1414,20715,Alexander Johnson,DEN,null,30,ILB,LB170,1361,1361,1361,1361,1361,1361
1415,20721,Tevaughn Campbell,LAC,7,28,CB,DB261,1362,1362,1362,1362,1362,1362
1416,20724,Sam Eguavoen,MIA,14,29,OLB,LB171,1363,1363,1363,1363,1363,1363
1417,20729,Deionte Thompson,ARI,12,25,SS,DB262,1364,1364,1364,1364,1364,1364
1418,20731,Johnathan Abram,LV,8,25,FS,DB263,1365,1365,1365,1365,1365,1365
1419,20733,Nasir Adderley,LAC,7,24,FS,DB264,null,null,null,null,null,1366
1420,20736,Dakota Allen,JAX,7,26,OLB,LB172,1367,1367,1367,1367,1367,1367
1421,20737,Josh Allen,JAX,7,24,DE,DL223,1368,1368,1368,1368,1368,1368
1422,20738,Zach Allen,ARI,12,24,DE,DL224,1369,1369,1369,1369,1369,1369
1423,20743,Ryquell Armstead,NYG,7,25,RB,RB172,null,null,null,null,null,1370
1424,20744,Blessuan Austin,SEA,11,25,CB,DB265,1371,1371,1371,1371,1371,1371
1425,20748,Mike Edwards,TB,9,25,FS,DB266,1372,1372,1372,1372,1372,1372
1426,20749,T.J. Edwards,PHI,14,25,ILB,LB173,1373,1373,1373,1373,1373,1373
1427,20750,Emeke Egbule,LAC,7,25,OLB,LB174,1374,1374,1374,1374,1374,1374
1428,20754,Rashad Fenton,KC,12,25,CB,DB267,1375,1375,1375,1375,1375,1375
1429,20755,Jaylon Ferguson,BAL,8,26,OLB,LB175,1376,1376,1376,1376,1376,1376
1430,20757,Clelin Ferrell,LV,8,24,DE,DL225,1377,1377,1377,1377,1377,1377
1431,20758,Mark Fields II,SF,null,25,CB,DB268,1378,1378,1378,1378,1378,1378
1432,20759,Ryan Finley,HOU,null,27,QB,QB99,1379,1379,1379,1379,1379,1379
1433,20764,Greg Gaines,LAR,11,25,DL,DL226,null,null,null,null,null,1380
1434,20765,Jamell Garcia-Williams,ARI,null,25,OLB,LB176,1381,1381,1381,1381,1381,1381
1435,20766,C.J. Gardner-Johnson,NO,6,24,SS,DB269,1382,1382,1382,1382,1382,1382
1436,20767,Rashan Gary,GB,13,24,OLB,LB177,1383,1383,1383,1383,1383,1383
1437,20771,Ulysees Gilbert III,PIT,7,24,ILB,LB178,1384,1384,1384,1384,1384,1384
1438,20772,Joe Giles-Harris,BUF,7,25,ILB,LB179,1385,1385,1385,1385,1385,1385
1439,20773,Kevin Givens,SF,6,25,DT,DL227,1386,1386,1386,1386,1386,1386
1440,20776,Carl Granderson,NO,6,25,DE,DL228,1387,1387,1387,1387,1387,1387
1441,20778,Dre Greenlaw,SF,6,24,OLB,LB180,1388,1388,1388,1388,1388,1388
1442,20780,Porter Gustin,CLE,13,25,DE,DL229,1389,1389,1389,1389,1389,1389
1443,20782,Emanuel Hall,WAS,null,24,WR,WR276,1390,1390,1390,1390,1390,1390
1444,20783,Nate Hall,HOU,13,26,ILB,LB181,1391,1391,1391,1391,1391,1391
1445,20784,Terez Hall,NE,14,25,LB,LB182,1392,1392,1392,1392,1392,1392
1446,20787,Chase Hansen,NO,null,28,ILB,LB183,1393,1393,1393,1393,1393,1393
1447,20789,Kelvin Harmon,WAS,9,25,WR,WR277,null,null,null,null,null,1394
1448,20791,Will Harris,DET,9,26,SS,DB270,null,null,null,null,null,1395
1449,20797,Daniel Helm,SF,6,27,TE,TE143,null,null,null,null,null,1396
1450,20803,Trysten Hill,DAL,7,24,DT,DL230,1397,1397,1397,1397,1397,1397
1451,20807,Alijah Holder,DET,null,26,S,DB271,1398,1398,1398,1398,1398,1398
1452,20808,Justin Hollins,LAR,11,26,OLB,LB184,null,null,null,null,null,1399
1453,20809,Elijah Holyfield,PHI,10,24,RB,RB173,null,null,null,null,null,1400
1454,20811,Amani Hooker,TEN,13,23,FS,DB272,1401,1401,1401,1401,1401,1401
1455,20815,Albert Huggins,NO,6,24,DT,DL231,1402,1402,1402,1402,1402,1402
1456,20821,Joe Jackson,CLE,13,25,DE,DL232,1403,1403,1403,1403,1403,1403
1457,20822,Michael Jackson Sr.,NE,9,25,CB,DB273,1404,1404,1404,1404,1404,1404
1458,20829,Gary Jennings,IND,null,25,WR,WR278,1405,1405,1405,1405,1405,1405
1459,20830,Anthony Johnson,PIT,null,27,WR,WR279,1406,1406,1406,1406,1406,1406
1460,20833,Isaiah Johnson,LV,null,26,CB,DB274,1407,1407,1407,1407,1407,1407
1461,20834,Jaquan Johnson,BUF,7,26,SS,DB275,1408,1408,1408,1408,1408,1408
1462,20839,Darryl Johnson,CAR,13,25,DE,DL233,1409,1409,1409,1409,1409,1409
1463,20840,Lonnie Johnson Jr.,HOU,10,26,CB,DB276,1410,1410,1410,1410,1410,1410
1464,20842,Dre'Mont Jones,DEN,11,25,DE,DL234,1411,1411,1411,1411,1411,1411
1465,20848,Kingsley Keke,GB,10,25,DE,DL235,1412,1412,1412,1412,1412,1412
1466,20852,Dexter Lawrence,NYG,10,24,DE,DL236,1413,1413,1413,1413,1413,1413
1467,20853,Justin Layne,PIT,7,24,CB,DB277,1414,1414,1414,1414,1414,1414
1468,20854,Jonathan Ledbetter,MIA,null,24,DE,DL237,1415,1415,1415,1415,1415,1415
1469,20861,David Long Jr.,LAR,11,24,CB,DB278,null,null,null,null,null,1416
1470,20862,David Long Jr.,TEN,13,25,ILB,LB185,1417,1417,1417,1417,1417,1417
1471,20863,Bryce Love,WAS,null,24,RB,RB174,1418,1418,1418,1418,1418,1418
1472,20864,Julian Love,NYG,10,24,FS,DB279,1419,1419,1419,1419,1419,1419
1473,20865,Alizé Mack,DET,13,25,TE,TE144,null,null,null,null,null,1420
1474,20866,Daylon Mack,TEN,null,25,NT,DL238,1421,1421,1421,1421,1421,1421
1475,20874,Trace McSorley,BAL,12,26,QB,QB100,null,null,null,null,null,1422
1476,20877,Christian Miller,CAR,null,25,DE,DL239,1423,1423,1423,1423,1423,1423
1477,20879,Shareef Miller,ARI,null,25,OLB,LB186,1424,1424,1424,1424,1424,1424
1478,20885,Jimmy Moreland,HOU,10,26,CB,DB280,1425,1425,1425,1425,1425,1425
1479,20887,Trayvon Mullen Jr.,LV,8,24,CB,DB281,1426,1426,1426,1426,1426,1426
1480,20888,Byron Murphy Jr.,ARI,12,24,CB,DB282,1427,1427,1427,1427,1427,1427
1481,20893,Isaac Nauta,GB,null,24,TE,TE145,1428,1428,1428,1428,1428,1428
1482,20894,Anthony Nelson,TB,9,25,OLB,LB187,1429,1429,1429,1429,1429,1429
1483,20897,Bobby Okereke,IND,14,25,ILB,LB188,1430,1430,1430,1430,1430,1430
1484,20898,Ed Oliver,BUF,7,24,DT,DL240,1431,1431,1431,1431,1431,1431
1485,20900,Qadree Ollison,ATL,6,25,RB,RB175,null,null,null,null,null,1432
1486,20901,Charles Omenihu,HOU,6,24,DE,DL241,1433,1433,1433,1433,1433,1433
1487,20903,Amani Oruwariye,DET,9,26,CB,DB283,1434,1434,1434,1434,1434,1434
1488,20906,Jacques Patrick,CIN,null,25,RB,RB176,1435,1435,1435,1435,1435,1435
1489,20915,Germaine Pratt,CIN,10,25,ILB,LB189,null,null,null,null,null,1436
1490,20919,Taylor Rapp,LAR,11,24,SS,DB284,null,null,null,null,null,1437
1491,20921,Wyatt Ray,CIN,10,25,OLB,LB190,null,null,null,null,null,1438
1492,20922,Dax Raymond,PIT,null,27,TE,TE146,1439,1439,1439,1439,1439,1439
1493,20923,Sheldrick Redwine,NYJ,14,25,FS,DB285,1440,1440,1440,1440,1440,1440
1494,20925,Riley Ridley,CHI,null,25,WR,WR280,1441,1441,1441,1441,1441,1441
1495,20929,Brett Rypien,DEN,11,25,QB,QB101,null,null,null,null,null,1442
1496,20934,Khalen Saunders,KC,12,25,NT,DL242,1443,1443,1443,1443,1443,1443
1497,20935,Jordan Scarlett,MIA,null,26,RB,RB177,1444,1444,1444,1444,1444,1444
1498,20939,David Sills V,NYG,10,25,WR,WR281,1445,1445,1445,1445,1445,1445
1499,20940,Jeffery Simmons,TEN,13,24,DE,DL243,1446,1446,1446,1446,1446,1446
1500,20942,Chris Slayton,ATL,6,25,NT,DL244,1447,1447,1447,1447,1447,1447
1501,20944,Cameron Smith,MIN,null,25,ILB,LB191,1448,1448,1448,1448,1448,1448
1502,20947,Saivion Smith,SEA,9,24,CB,DB286,1449,1449,1449,1449,1449,1449
1503,20948,Sutton Smith,NO,8,26,FB,RB178,1450,1450,1450,1450,1450,1450
1504,20956,Montez Sweat,WAS,9,25,DE,DL245,1451,1451,1451,1451,1451,1451
1505,20959,Jahlani Tavai,DET,14,25,ILB,LB192,1452,1452,1452,1452,1452,1452
1506,20961,Marvell Tell III,IND,14,25,CB,DB287,1453,1453,1453,1453,1453,1453
1507,20963,Cody Thompson,SEA,9,26,WR,WR282,null,null,null,null,null,1454
1508,20965,Juan Thornhill,KC,12,26,FS,DB288,1455,1455,1455,1455,1455,1455
1509,20966,Clayton Thorson,NYG,null,26,QB,QB102,null,null,null,null,null,1456
1510,20967,Jerry Tillery,LAC,7,25,DT,DL246,1457,1457,1457,1457,1457,1457
1511,20968,Drue Tranquill,LAC,7,26,ILB,LB193,1458,1458,1458,1458,1458,1458
1512,20971,Andrew Van Ginkel,MIA,14,26,OLB,LB194,1459,1459,1459,1459,1459,1459
1513,20975,Armon Watts,MIN,7,25,NT,DL247,1460,1460,1460,1460,1460,1460
1514,20981,Devin White,TB,9,24,ILB,LB195,1461,1461,1461,1461,1461,1461
1515,20983,Christian Wilkins,MIA,14,26,DT,DL248,1462,1462,1462,1462,1462,1462
1516,20985,Greedy Williams,CLE,13,24,CB,DB289,1463,1463,1463,1463,1463,1463
1517,20986,Joejuan Williams,NE,14,24,CB,DB290,1464,1464,1464,1464,1464,1464
1518,20989,Quinnen Williams,NYJ,6,24,NT,DL249,1465,1465,1465,1465,1465,1465
1519,20991,Khari Willis,IND,14,25,SS,DB291,1466,1466,1466,1466,1466,1466
1520,20993,Caleb Wilson,WAS,null,25,TE,TE147,null,null,null,null,null,1467
1521,20994,Mack Wilson,CLE,14,24,OLB,LB196,1468,1468,1468,1468,1468,1468
1522,20995,Chase Winovich,NE,13,27,DE,DL250,1469,1469,1469,1469,1469,1469
1523,20998,Renell Wren,CIN,14,26,DT,DL251,1470,1470,1470,1470,1470,1470
1524,21000,Oshane Ximines,NYG,10,25,OLB,LB197,1471,1471,1471,1471,1471,1471
1525,21001,Rock Ya-Sin,IND,8,25,CB,DB292,1472,1472,1472,1472,1472,1472
1526,21002,Chris Johnson,NYG,null,26,S,DB293,1473,1473,1473,1473,1473,1473
1527,21008,L.J. Collier,SEA,9,26,DE,DL252,1474,1474,1474,1474,1474,1474
1528,21009,John Cominsky,ATL,6,26,DE,DL253,1475,1475,1475,1475,1475,1475
1529,21010,Te'von Coney,LV,null,24,ILB,LB198,1476,1476,1476,1476,1476,1476
1530,21011,Ryan Connelly,MIN,7,26,ILB,LB199,1477,1477,1477,1477,1477,1477
1531,21013,Byron Cowart,NE,14,25,DT,DL254,1478,1478,1478,1478,1478,1478
1532,21015,Maxx Crosby,LV,8,24,DE,DL255,1479,1479,1479,1479,1479,1479
1533,21020,DeAndre Baker,KC,12,24,CB,DB294,1480,1480,1480,1480,1480,1480
1534,21021,Corey Ballentine,NYJ,6,26,CB,DB295,1481,1481,1481,1481,1481,1481
1535,21022,Ben Banogu,IND,14,26,DE,DL256,1482,1482,1482,1482,1482,1482
1536,21025,Cody Barton,SEA,9,25,ILB,LB200,1483,1483,1483,1483,1483,1483
1537,21031,Marquise Blair,SEA,9,24,FS,DB296,1484,1484,1484,1484,1484,1484
1538,21033,Amani Bledsoe,CIN,13,24,DL,DL257,1485,1485,1485,1485,1485,1485
1539,21036,Kris Boyd,MIN,7,25,CB,DB297,1486,1486,1486,1486,1486,1486
1540,21040,Jordan Brailford,MIN,6,26,DE,DL258,1487,1487,1487,1487,1487,1487
1541,21044,Jordan Brown,WAS,null,26,DB,DB298,1488,1488,1488,1488,1488,1488
1542,21046,Jake Browning,CIN,10,26,QB,QB103,null,null,null,null,null,1489
1543,21048,Austin Bryant,DET,9,25,DE,DL259,1490,1490,1490,1490,1490,1490
1544,21049,Isaiah Buggs,PIT,null,25,DE,DL260,1491,1491,1491,1491,1491,1491
1545,21050,Sean Murphy-Bunting,TB,9,24,CB,DB299,1492,1492,1492,1492,1492,1492
1546,21052,Brian Burns,CAR,13,24,DE,DL261,1493,1493,1493,1493,1493,1493
1547,21054,Devin Bush,PIT,7,23,ILB,LB201,1494,1494,1494,1494,1494,1494
1548,21056,Hakeem Butler,PHI,null,25,WR,WR283,1495,1495,1495,1495,1495,1495
1549,21064,Jamel Dean,TB,9,25,CB,DB300,1496,1496,1496,1496,1496,1496
1550,21105,Elliott Fry,ATL,null,27,K,K43,1497,1497,1497,1497,1497,1497
1551,21106,Ishmael Hyman,CAR,null,26,WR,WR284,1498,1498,1498,1498,1498,1498
1552,21107,Darnell Savage,GB,13,24,SS,DB301,1499,1499,1499,1499,1499,1499
1553,21108,Sione Takitaki,CLE,13,26,ILB,LB202,1500,1500,1500,1500,1500,1500
1554,21109,Quincy Williams,NYJ,6,25,OLB,LB203,1501,1501,1501,1501,1501,1501
1555,21111,Ugo Amadi,SEA,9,24,FS,DB302,1502,1502,1502,1502,1502,1502
1556,21115,Juwann Winfree,GB,13,25,WR,WR285,null,null,null,null,null,1503
1557,21116,Ka'Dar Hollman,HOU,6,27,CB,DB303,1504,1504,1504,1504,1504,1504
1558,21117,E.J. Speed,IND,14,26,OLB,LB204,1505,1505,1505,1505,1505,1505
1559,21118,Blake Cashman,NYJ,10,25,ILB,LB205,1506,1506,1506,1506,1506,1506
1560,21120,Cole Holcomb,WAS,9,25,ILB,LB206,1507,1507,1507,1507,1507,1507
1561,21122,Duke Shelley,CHI,10,25,CB,DB304,1508,1508,1508,1508,1508,1508
1562,21123,Donovan Wilson,DAL,7,27,S,DB305,1509,1509,1509,1509,1509,1509
1563,21125,Ty Summers,GB,13,26,ILB,LB207,1510,1510,1510,1510,1510,1510
1564,21127,Xavier Crawford,CHI,10,26,DB,DB306,1511,1511,1511,1511,1511,1511
1565,21128,Gerri Green,LV,8,26,DE,DL262,1512,1512,1512,1512,1512,1512
1566,21130,Cortez Broughton,LAC,12,25,DT,DL263,1513,1513,1513,1513,1513,1513
1567,21131,Nick Scott,LAR,11,26,FS,DB307,null,null,null,null,null,1514
1568,21133,Marcus Epps,PHI,14,26,FS,DB308,1515,1515,1515,1515,1515,1515
1569,21134,Kaden Elliss,NO,6,26,OLB,LB208,1516,1516,1516,1516,1516,1516
1570,21136,Quinton Bell,TB,6,25,OLB,LB209,1517,1517,1517,1517,1517,1517
1571,21141,Michael Dogbe,ARI,12,25,DE,DL264,1518,1518,1518,1518,1518,1518
1572,21145,Ken Webster,SF,null,25,CB,DB309,1519,1519,1519,1519,1519,1519
1573,21165,Kyle Phillips,NYJ,6,24,DE,DL265,1520,1520,1520,1520,1520,1520
1574,21174,Chris Westry,BAL,13,24,CB,DB310,1521,1521,1521,1521,1521,1521
1575,21187,Kemon Hall,LAC,7,24,CB,DB311,1522,1522,1522,1522,1522,1522
1576,21190,Roderic Teamer,LV,8,24,SS,DB312,1523,1523,1523,1523,1523,1523
1577,21192,Nik Needham,MIA,14,25,CB,DB313,1524,1524,1524,1524,1524,1524
1578,21201,Alexander Myres,SF,null,26,CB,DB314,1525,1525,1525,1525,1525,1525
1579,21203,Matthew Wright,DET,7,26,K,K44,null,null,null,null,null,1526
1580,21207,Jordan Kunaszyk,WAS,9,25,ILB,LB210,1527,1527,1527,1527,1527,1527
1581,21210,Tae Hayes,ARI,null,24,CB,DB315,1528,1528,1528,1528,1528,1528
1582,21216,Cam Lewis,BUF,7,25,CB,DB316,1529,1529,1529,1529,1529,1529
1583,21218,Tyrel Dodson,BUF,7,23,OLB,LB211,1530,1530,1530,1530,1530,1530
1584,21220,Jake Dolegala,NE,null,25,QB,QB104,1531,1531,1531,1531,1531,1531
1585,21225,Tim Ward,NYJ,6,24,DE,DL266,1532,1532,1532,1532,1532,1532
1586,21234,Kyron Brown,DAL,7,25,CB,DB317,1533,1533,1533,1533,1533,1533
1587,21238,Dylan Mabin,MIN,6,24,CB,DB318,1534,1534,1534,1534,1534,1534
1588,21242,Walter Palmore,SEA,null,25,DL,DL267,1535,1535,1535,1535,1535,1535
1589,21251,Picasso Nelson,ARI,null,26,CB,DB319,1536,1536,1536,1536,1536,1536
1590,21281,Andrew Wingard,JAX,7,25,FS,DB320,null,null,null,null,null,1537
1591,21298,Marquise Copeland,LAR,11,24,DT,DL268,null,null,null,null,null,1538
1592,21306,Del'Shawn Phillips,NYJ,6,25,OLB,LB212,1539,1539,1539,1539,1539,1539
1593,21307,Jayson Stanley,SEA,null,25,CB,DB321,1540,1540,1540,1540,1540,1540
1594,21312,Alexander Hollins,CLE,null,25,WR,WR286,1541,1541,1541,1541,1541,1541
1595,21332,Troy Reeder,LAR,7,27,ILB,LB213,null,null,null,null,null,1542
1596,21333,Nate Meadors,PHI,13,25,CB,DB322,1543,1543,1543,1543,1543,1543
1597,21341,Noah Dawkins,NYJ,10,24,ILB,LB214,1544,1544,1544,1544,1544,1544
1598,21344,Hale Hentges,MIN,null,25,TE,TE148,1545,1545,1545,1545,1545,1545
1599,21354,Demetrius Flannigan-Fowles,SF,6,25,OLB,LB215,1546,1546,1546,1546,1546,1546
1600,21358,Braxton Hoyett,BAL,6,26,NT,DL269,1547,1547,1547,1547,1547,1547
1601,21360,Derick Roberson,TEN,13,26,OLB,LB216,1548,1548,1548,1548,1548,1548
1602,21366,Malik Reed,DEN,11,25,OLB,LB217,1549,1549,1549,1549,1549,1549
1603,21373,P.J. Locke,DEN,11,25,S,DB323,1550,1550,1550,1550,1550,1550
1604,21379,Darius Harris,KC,12,26,ILB,LB218,1551,1551,1551,1551,1551,1551
1605,21383,Jody Fortson,KC,12,26,WR,WR287,null,null,null,null,null,1552
1606,21403,Ryan Bee,ARI,null,26,DE,DL270,1553,1553,1553,1553,1553,1553
1607,21414,Nate Brooks,TB,12,25,CB,DB324,1554,1554,1554,1554,1554,1554
1608,21422,Shy Tuttle,NO,6,26,NT,DL271,1555,1555,1555,1555,1555,1555
