Rank,PlayerID,Name,Team,ByeWeek,Age,Position,PositionRank,Week1ADP,Week2ADP,Week3ADP,HighestADP,LowestADP,AverageDraftPosition
1017,20134,Kevin Rader,GB,7,27,TE,TE191,null,null,null,null,null,1005
1018,20142,J.T. Barrett,NO,null,27,QB,QB128,null,null,null,null,null,1006
1019,20145,Allen Lazard,JAX,13,26,WR,WR371,null,null,null,null,null,1007
1020,20198,Marchie Murdock,DAL,null,27,WR,WR372,null,null,null,null,null,1008
1021,20199,David Wells,DAL,12,27,TE,TE192,null,null,null,null,null,1009
1022,20209,Chad Kanoff,ARI,null,27,QB,QB129,null,null,null,null,null,1010
1023,20210,Austin Ramesh,ARI,null,null,FB,RB244,null,null,null,null,null,1011
1024,20222,Lamar Jordan,ATL,null,27,QB,QB130,null,null,null,null,null,1012
1025,20223,Daniel Marx,ATL,null,26,FB,RB245,null,null,null,null,null,1013
1026,20224,Christian Blake,ATL,6,25,WR,WR373,null,null,null,null,null,1014
1027,20225,Dontez Byrd,ATL,null,26,WR,WR374,null,null,null,null,null,1015
1028,20226,Detrich Clark,ATL,null,null,WR,WR375,null,null,null,null,null,1016
1029,20227,Devin Gray,ATL,null,26,WR,WR376,null,null,null,null,null,1017
1030,20228,Troy Mangen,ATL,null,27,TE,TE193,null,null,null,null,null,1018
1031,20229,Jake Roh,ATL,null,null,TE,TE194,null,null,null,null,null,1019
1032,20238,David Marvin,ATL,null,27,K,K49,null,null,null,null,null,1020
1033,20239,Gus Edwards,BAL,8,27,RB,RB246,null,null,null,null,null,1021
1034,20240,Andre Levrone,BAL,null,27,WR,WR377,null,null,null,null,null,1022
1035,20283,Tim Boyle,GB,9,27,QB,QB131,null,null,null,null,null,1023
1036,20405,Dimitri Flowers,NYJ,null,26,FB,RB247,null,null,null,null,null,1024
1037,20456,Dorren Miller,JAX,null,27,WR,WR378,null,null,null,null,null,1026
1038,20462,Jalen Tolliver,ARI,null,26,WR,WR379,null,null,null,null,null,1027
1039,20463,Jonah Trinnaman,ARI,null,25,WR,WR380,null,null,null,null,null,1028
1040,20464,Alec Bloom,ARI,null,26,TE,TE195,null,null,null,null,null,1029
1041,20466,Matthew McCrane,ARI,null,27,K,K50,null,null,null,null,null,1030
1042,20473,Sergio Bailey II,TB,null,30,WR,WR381,null,null,null,null,null,1031
1043,20521,Justin Crawford,ATL,null,27,RB,RB248,null,null,null,null,null,1032
1044,20534,Chris Ezeala,BAL,null,26,RB,RB249,null,null,null,null,null,1033
1045,20536,Christian Scotland-Williamson,PIT,null,28,TE,TE196,null,null,null,null,null,1034
1046,20561,Mark Thompson,BAL,null,27,RB,RB250,null,null,null,null,null,1035
1047,20562,De'Lance Turner,BAL,null,26,RB,RB251,null,null,null,null,null,1036
1048,20563,Nick Keizer,BAL,null,27,TE,TE197,1344,1344,1344,1344,1344,1037
1049,20073,Saeed Blacknall,LV,null,26,WR,WR382,null,null,null,null,null,1038
1050,20117,Da'Mari Scott,CLE,null,26,WR,WR383,null,null,null,null,null,1039
1051,20149,Eddy Piñeiro,LV,6,26,K,K51,null,null,null,null,null,1040
1052,20150,Byron Pringle,KC,10,28,WR,WR384,null,null,null,null,null,1041
1053,20174,Marcus Baugh,LV,null,27,TE,TE198,1291,1291,1291,1291,1291,1042
1054,20182,Caleb Scott,SEA,null,26,WR,WR385,null,null,null,null,null,1043
1055,20183,Taj Williams,SEA,null,29,WR,WR386,null,null,null,null,null,1044
1056,20305,Chase Litton,KC,null,26,QB,QB132,null,null,null,null,null,1045
1057,20306,Blake Mack,KC,null,26,TE,TE199,null,null,null,null,null,1046
1058,20340,Jarvion Franklin,PIT,null,26,RB,RB252,null,null,null,null,null,1047
1059,20341,Quadree Henderson,PIT,null,25,WR,WR387,null,null,null,null,null,1048
1060,20352,Ka'raun White,SEA,null,28,WR,WR388,null,null,null,null,null,1049
1061,20415,Nick Sharga,LV,null,null,FB,RB253,null,null,null,null,null,1050
1062,20477,Derrick Willies,CLE,null,27,WR,WR389,1333,1333,1333,1333,1333,1051
1063,20496,Elijah Marks,KC,null,null,WR,WR390,null,null,null,null,null,1052
1064,20500,Darrel Williams,KC,null,27,RB,RB254,145.3,145.3,145.3,145.3,145.3,1053
1065,20549,Marcus Martin,SEA,null,null,RB,RB255,null,null,null,null,null,1054
1066,20566,Dontrell Hilliard,CLE,13,27,RB,RB256,null,null,null,null,null,1055
1067,20568,Khalid Hill,SEA,null,26,FB,RB257,null,null,null,null,null,1056
1068,20578,Julian Allen,CLE,null,27,FB,RB258,null,null,null,null,null,1057
1069,20577,Ryan Smith,GB,null,26,TE,TE200,null,null,null,null,null,1058
1070,20581,Johnny Stanton,MIN,13,27,FB,RB259,null,null,null,null,null,1059
1071,20582,Chad Beebe,MIN,null,27,WR,WR391,1347,1347,1347,1347,1347,1060
1072,20585,Janarion Grant,BAL,null,28,WR,WR392,null,null,null,null,null,1061
1073,20071,Keith Kirkwood,NO,13,27,WR,WR393,null,null,null,null,null,1062
1074,20075,Josh Adams,PHI,6,25,RB,RB260,null,null,null,null,null,1063
1075,20332,Deon Yelder,NO,12,27,TE,TE201,null,null,null,null,null,1064
1076,20342,Pharoah McKever,PIT,null,28,TE,TE202,null,null,null,null,null,1065
1077,20587,Henry Poggi,LV,null,27,FB,RB261,null,null,null,null,null,1066
1078,20588,Chris Warren III,LV,null,25,RB,RB262,null,null,null,null,null,1067
1079,20589,Paul Butler,LV,null,29,TE,TE203,null,null,null,null,null,1068
1080,20591,Jordan Smallwood,KC,null,27,WR,WR394,null,null,null,null,null,1069
1081,20113,Quinton Flowers,CIN,null,27,QB,QB133,null,null,null,null,null,1070
1082,20136,Terry Swanson,HOU,null,25,RB,RB263,null,null,null,null,null,1071
1083,20170,Jawill Davis,NYG,null,27,WR,WR395,null,null,null,null,null,1072
1084,20192,Akrum Wadley,TEN,null,27,RB,RB264,null,null,null,null,null,1073
1085,20193,Ethan Wolf,TEN,6,26,TE,TE204,null,null,null,null,null,1074
1086,20250,Robert Foster,BUF,10,27,WR,WR396,null,null,null,null,null,1075
1087,20263,Ray Lawry,CIN,null,25,RB,RB265,null,null,null,null,null,1076
1088,20264,Jordan Franks,CIN,null,26,TE,TE205,1305,1305,1305,1305,1305,1077
1089,20294,Lavon Coleman,HOU,null,27,RB,RB266,null,null,null,null,null,1078
1090,20295,Vyncint Smith,HOU,9,25,WR,WR397,null,null,null,null,null,1079
1091,20296,Jester Weah,HOU,null,27,WR,WR398,1311,1311,1311,1311,1311,1080
1092,20372,Cameron Batson,TEN,null,26,WR,WR399,294,294,294,294,294,1081
1093,20373,Deontay Burnett,TEN,null,24,WR,WR400,null,null,null,null,null,1082
1094,20375,Devin Ross,TEN,null,26,WR,WR401,null,null,null,null,null,1083
1095,20376,Jordan Veasy,TEN,null,26,WR,WR402,null,null,null,null,null,1084
1096,20452,Devonte Boyd,CIN,null,27,WR,WR403,null,null,null,null,null,1085
1097,20539,Anthony Mahoungou,PHI,null,28,WR,WR404,null,null,null,null,null,1086
1098,20552,Larry Rose,TEN,null,26,RB,RB267,null,null,null,null,null,1087
1099,20553,Stephen Baggett,NYG,null,26,TE,TE206,null,null,null,null,null,1088
1100,20598,Keith Ford,BUF,null,28,RB,RB268,null,null,null,null,null,1089
1101,20599,Cam Phillips,BUF,null,26,WR,WR405,null,null,null,null,null,1090
1102,20600,Dalyn Dawkins,TEN,null,27,RB,RB269,null,null,null,null,null,1091
1103,20106,Ryan Nall,CHI,7,26,RB,RB270,null,null,null,null,null,1092
1104,20166,Ralph Webb,NE,null,27,RB,RB271,null,null,null,null,null,1093
1105,20206,Kyle Lewis,DET,null,27,WR,WR406,null,null,null,null,null,1094
1106,20255,Tyler Davis,BUF,null,27,K,K52,null,null,null,null,null,1095
1107,20274,Teo Redding,DET,null,27,WR,WR407,null,null,null,null,null,1096
1108,20275,Deandre Goolsby,DET,null,25,TE,TE207,null,null,null,null,null,1097
1109,20318,Buddy Howell,MIA,null,26,RB,RB272,437,437,437,437,437,1098
1110,20325,Greg Joseph,MIA,7,27,K,K53,null,null,null,null,null,1099
1111,20451,Garrett Johnson,CHI,null,26,WR,WR408,null,null,null,null,null,1100
1112,20487,Brandon Powell,DET,11,26,WR,WR409,null,null,null,null,null,1101
1113,20511,Chris Lacy,NE,null,26,WR,WR410,1338,1338,1338,1338,1338,1102
1114,20514,Shane Wimann,NE,null,27,RB,RB273,null,null,null,null,null,1103
1115,20606,Shaq Roland,CHI,null,null,WR,WR411,null,null,null,null,null,1104
1116,16559,Marcus Lucas,DET,null,30,WR,WR412,null,null,null,null,null,1105
1117,18184,Alonzo Russell,NYG,null,29,WR,WR413,null,null,null,null,null,1106
1118,20049,Damoun Patterson,PIT,null,27,WR,WR414,null,null,null,null,null,1107
1119,20595,Brogan Roback,CLE,null,27,QB,QB134,null,null,null,null,null,1108
1120,20616,Zach Olstad,BUF,null,28,RB,RB274,null,null,null,null,null,1109
1121,20618,Matt Fleming,CHI,null,null,WR,WR415,null,null,null,null,null,1110
1122,20624,Robert Martin,NYG,null,26,RB,RB275,null,null,null,null,null,1111
1123,20626,Deontez Alexander,DET,null,25,WR,WR416,null,null,null,null,null,1112
1124,20314,Codey McElroy,LAR,9,29,TE,TE208,null,null,null,null,null,1113
1125,20478,Darvin Kidsy,WAS,null,27,WR,WR417,1334,1334,1334,1334,1334,1114
1126,20507,Luis Perez,LAR,null,27,QB,QB135,null,null,null,null,null,1115
1127,20550,John Franklin,CHI,null,27,WR,WR418,null,null,null,null,null,1116
1128,20629,C.J. Duncan,ARI,null,27,WR,WR419,null,null,null,null,null,1117
1129,20632,Ryan Yurachek,NO,null,25,TE,TE209,null,null,null,null,null,1118
1130,20634,Tim Wilson,PHI,null,28,WR,WR420,null,null,null,null,null,1119
1131,20635,Clayton Wilson,SEA,null,27,TE,TE210,null,null,null,null,null,1120
1132,20649,Nick Holley,LAR,null,27,WR,WR421,null,null,null,null,null,1121
1133,20171,Davon Grayson,KC,null,26,WR,WR422,null,null,null,null,null,1122
1134,20653,Eldridge Massington,NO,null,27,WR,WR423,null,null,null,null,null,1123
1135,18099,Keenan Reynolds,SEA,null,27,WR,WR424,null,null,null,null,null,1124
1136,19347,Thomas Sperbeck,TB,null,27,WR,WR425,null,null,null,null,null,1125
1137,20654,Nick Stevens,DEN,null,27,QB,QB136,null,null,null,null,null,1126
1138,20656,Kayaune Ross,IND,null,27,WR,WR426,null,null,null,null,null,1127
1139,20659,Garrett Hudson,WAS,null,27,TE,TE211,null,null,null,null,null,1128
1140,20660,Austin Roberts,LAC,null,26,TE,TE212,null,null,null,null,null,1129
1141,20661,Sherman Badie,ARI,null,27,RB,RB276,null,null,null,null,null,1130
1142,20662,Jaeden Graham,ATL,6,26,TE,TE213,null,null,null,null,null,1131
1143,17064,Wes Saxton,DET,null,28,TE,TE214,null,null,null,null,null,1132
1144,20663,Garrett Dickerson,NYG,null,26,TE,TE215,null,null,null,null,null,1133
1145,18224,Ross Martin,CLE,null,28,K,K54,null,null,null,null,null,1134
1146,19573,Algernon Brown,KC,null,30,FB,RB277,null,null,null,null,null,1135
1147,20667,Josh Crockett,KC,null,27,WR,WR427,null,null,null,null,null,1136
1148,20670,Josh Smith,NO,null,null,WR,WR428,null,null,null,null,null,1137
1149,12874,Greg Little,ARI,null,32,WR,WR429,null,null,null,null,null,1138
1150,18108,Jake Rudock,DET,null,29,QB,QB137,null,null,null,null,null,1139
1151,11565,Andre Roberts,NYJ,null,34,WR,WR430,315,315,315,315,315,1140
1152,19043,Isaiah McKenzie,DEN,7,27,WR,WR431,null,null,null,null,null,1141
1153,19320,KD Cannon,DAL,null,26,WR,WR432,null,null,null,null,null,1142
