Rank,PlayerID,Name,Team,ByeWeek,Age,Position,PositionRank,Week1ADP,Week2ADP,Week3ADP,HighestADP,LowestADP,AverageDraftPosition
1012,17337,C.J. Goodwin,DAL,7,32,CB,DB111,869,869,869,869,869,948
1013,17362,Josh Watson,DEN,10,25,ILB,LB84,870,870,870,870,870,949
1014,17415,Matt LaCosse,NE,null,29,TE,TE130,null,null,null,null,null,950
1015,17488,Curtis Riley,PIT,null,29,FS,DB112,871,871,871,871,871,951
1016,17512,Rakeem Nunez-Roches,TB,9,28,DE,DL101,872,872,872,872,872,952
1017,17651,De'Vante Bausby,DEN,14,29,CB,DB113,873,873,873,873,873,953
1018,17741,Matt Lengel,IND,null,31,TE,TE131,null,null,null,null,null,954
1019,17899,Erik Harris,LV,6,32,SS,DB114,876,876,876,876,876,955
1020,17914,Laquon Treadwell,ATL,7,26,WR,WR252,null,null,null,null,null,956
1021,17915,Joey Bosa,LAC,7,26,DE,DL102,877,877,877,877,877,957
1022,17919,Jalen Ramsey,LAR,11,27,DB,DB115,null,null,null,null,null,958
1023,17925,Myles Jack,JAX,7,26,OLB,LB85,879,879,879,879,879,959
1024,17926,Jaylon Smith,DAL,null,26,ILB,LB86,880,880,880,880,880,960
1025,17929,Paxton Lynch,PIT,null,28,QB,QB92,null,null,null,null,null,961
1026,17933,DeForest Buckner,IND,14,28,DT,DL103,881,881,881,881,881,962
1027,17935,Leonard Floyd,LAR,11,29,OLB,LB87,null,null,null,null,null,963
1028,17937,Reggie Ragland,DET,null,28,LB,LB88,883,883,883,883,883,964
1029,17938,Corey Coleman,NYG,12,27,WR,WR253,null,null,null,null,null,965
1030,17939,Josh Doctson,NYJ,null,29,WR,WR254,884,884,884,884,884,966
1031,17942,Keanu Neal,ATL,9,26,S,DB116,886,886,886,886,886,967
1032,17943,Shaq Lawson,MIA,7,27,DE,DL104,887,887,887,887,887,968
1033,17944,Vernon Butler,BUF,8,27,DT,DL105,888,888,888,888,888,969
1034,17945,William Jackson III,CIN,9,29,CB,DB117,889,889,889,889,889,970
1035,17947,Kenny Clark,GB,13,26,NT,DL106,890,890,890,890,890,971
1036,17949,Sheldon Rankins,NO,6,28,DT,DL107,891,891,891,891,891,972
1037,17950,Eli Apple,CAR,10,26,CB,DB118,null,null,null,null,null,973
1038,17951,Darron Lee,KC,null,27,LB,LB89,893,893,893,893,893,974
1039,17952,Karl Joseph,CLE,7,28,SS,DB119,894,894,894,894,894,975
1040,17953,Artie Burns,CHI,9,27,CB,DB120,895,895,895,895,895,976
1041,17955,Vernon Hargreaves III,HOU,null,26,CB,DB121,896,896,896,896,896,977
1042,17956,Noah Spence,NO,10,28,DE,DL108,null,null,null,null,null,978
1043,17958,Emmanuel Ogbah,MIA,14,28,DE,DL109,898,898,898,898,898,979
1044,17965,C.J. Prosise,SEA,null,27,RB,RB173,900,900,900,900,900,980
1045,17967,Joe Schobert,JAX,null,28,ILB,LB90,901,901,901,901,901,981
1046,17968,Andrew Billings,CLE,8,27,DT,DL110,902,902,902,902,902,982
1047,17969,Kenneth Dixon,NYJ,null,28,RB,RB174,null,null,null,null,null,983
1048,17976,Xavien Howard,MIA,14,28,CB,DB122,903,903,903,903,903,984
1049,17977,Kamalei Correa,TEN,null,28,OLB,LB91,904,904,904,904,904,985
1050,17978,Jihad Ward,BAL,10,27,DE,DL111,905,905,905,905,905,986
1051,17979,A'Shawn Robinson,LAR,11,27,NT,DL112,null,null,null,null,null,987
1052,17981,Jarran Reed,SEA,13,29,DT,DL113,907,907,907,907,907,988
1053,17983,Deion Jones,ATL,6,27,ILB,LB92,908,908,908,908,908,989
1054,17985,Mackensie Alexander,CIN,null,28,CB,DB123,909,909,909,909,909,990
1055,17988,T.J. Green,CAR,null,27,FS,DB124,910,910,910,910,910,991
1056,17989,Sean Davis,WAS,14,28,FS,DB125,911,911,911,911,911,992
1057,17991,Vonn Bell,CIN,10,27,SS,DB126,null,null,null,null,null,993
1058,17992,James Bradberry,NYG,10,28,CB,DB127,913,913,913,913,913,994
1059,17993,Adam Gotsis,JAX,null,29,DE,DL114,914,914,914,914,914,995
1060,17994,Kevin Byard,TEN,13,28,FS,DB128,915,915,915,915,915,996
1061,17995,Carl Nassib,LV,null,29,DE,DL115,916,916,916,916,916,997
1062,17997,Maliek Collins,LV,10,27,DL,DL116,917,917,917,917,917,998
1063,17998,Will Redmond,GB,14,28,FS,DB129,null,null,null,null,null,999
1064,17999,Yannick Ngakoue,MIN,14,27,DE,DL117,918,918,918,918,918,1000
1065,18000,Bronson Kaufusi,NYJ,null,30,TE,TE132,null,null,null,null,null,1001
1066,18001,Darian Thompson,DAL,null,28,SS,DB130,919,919,919,919,919,1002
1067,18002,Jonathan Bullard,ARI,null,28,DE,DL118,920,920,920,920,920,1003
1068,18005,Shilique Calhoun,NE,null,30,LB,LB93,921,921,921,921,921,1004
1069,18007,Daryl Worley,DAL,null,27,CB,DB131,922,922,922,922,922,1005
1070,18012,Jordan Jenkins,NYJ,10,27,OLB,LB94,923,923,923,923,923,1006
1071,18013,Kendall Fuller,WAS,9,27,CB,DB132,924,924,924,924,924,1007
1072,18015,Nick Vigil,LAC,12,28,OLB,LB95,925,925,925,925,925,1008
1073,18016,Kyler Fackrell,NYG,8,30,OLB,LB96,926,926,926,926,926,1009
1074,18017,Javon Hargrave,PHI,14,29,DT,DL119,927,927,927,927,927,1010
1075,18023,Justin Simmons,DEN,11,28,FS,DB133,928,928,928,928,928,1011
1076,18026,Sheldon Day,IND,null,27,DT,DL120,929,929,929,929,929,1012
1077,18027,Tavon Young,BAL,10,28,CB,DB134,930,930,930,930,930,1013
1078,18029,Eric Murray,HOU,10,28,FS,DB135,931,931,931,931,931,1014
1079,18031,B.J. Goodson,CLE,null,28,ILB,LB97,null,null,null,null,null,1015
1080,18033,Miles Killebrew,DET,7,28,LB,LB98,933,933,933,933,933,1016
1081,18035,Nick Kwiatkoski,LV,null,28,ILB,LB99,934,934,934,934,934,1017
1082,18036,Ricardo Louis,MIA,null,28,WR,WR255,null,null,null,null,null,1018
1083,18037,De'Vondre Campbell,ARI,13,28,OLB,LB100,935,935,935,935,935,1019
1084,18038,Hassan Ridgeway,PHI,6,27,DT,DL121,936,936,936,936,936,1020
1085,18040,Juston Burris,CAR,13,28,SS,DB136,938,938,938,938,938,1021
1086,18042,David Onyemata,NO,6,29,NT,DL122,939,939,939,939,939,1022
1087,18045,Deon Bush,CHI,12,28,FS,DB137,940,940,940,940,940,1023
1088,18050,Derrick Kindred,SF,null,28,FS,DB138,null,null,null,null,null,1024
1089,18052,Blake Martinez,NYG,10,28,ILB,LB101,941,941,941,941,941,1025
1090,18053,Willie Henry,SF,null,28,DT,DL123,null,null,null,null,null,1026
1091,18056,Dean Lowry,GB,13,27,DE,DL124,943,943,943,943,943,1027
1092,18057,Seth DeValve,CAR,null,29,TE,TE133,null,null,null,null,null,1028
1093,18060,Ronald Blair,SF,6,29,DE,DL125,944,944,944,944,944,1029
1094,18064,Matthew Judon,BAL,14,29,OLB,LB102,945,945,945,945,945,1030
1095,18065,Quinton Jefferson,BUF,9,29,DT,DL126,946,946,946,946,946,1031
1096,18069,Matt Ioannidis,WAS,13,28,DT,DL127,947,947,947,947,947,1032
1097,18073,Jonathan Williams,IND,null,28,RB,RB175,540,540,540,540,540,1033
1098,18074,LeShaun Sims,CIN,null,28,CB,DB139,null,null,null,null,null,1034
1099,18080,Trevor Davis,CHI,null,28,WR,WR256,948,948,948,948,948,1035
1100,18083,D.J. Reader,CIN,10,27,NT,DL128,null,null,null,null,null,1036
1101,18084,Marqui Christian,CHI,null,27,SS,DB140,950,950,950,950,950,1037
1102,18092,Jatavis Brown,PHI,null,28,OLB,LB103,null,null,null,null,null,1038
1103,18094,Temarrick Hemingway,CAR,9,28,TE,TE134,null,null,null,null,null,1039
1104,18100,Devante Bond,CHI,7,28,OLB,LB104,null,null,null,null,null,1040
1105,18102,DeAndre Houston-Carson,CHI,10,29,S,DB141,952,952,952,952,952,1041
1106,18104,Nate Sudfeld,PHI,6,28,QB,QB93,null,null,null,null,null,1042
1107,18106,Anthony Brown,DAL,7,28,CB,DB142,954,954,954,954,954,1043
1108,18108,Jake Rudock,MIA,null,29,QB,QB94,null,null,null,null,null,1044
1109,18114,Danny Vitale,NE,null,28,FB,RB176,956,956,956,956,956,1045
1110,18118,Brandon Allen,CIN,10,29,QB,QB95,null,null,null,null,null,1046
1111,18119,Anthony Zettel,MIN,null,29,DE,DL129,957,957,957,957,957,1047
1112,18121,Jordan Lucas,CHI,null,28,SS,DB143,null,null,null,null,null,1048
1113,18124,Kamu Grugier-Hill,MIA,10,27,OLB,LB105,959,959,959,959,959,1049
1114,18125,Maurice Canady,DAL,null,27,CB,DB144,960,960,960,960,960,1050
1115,18128,Kavon Frazier,MIA,null,27,SS,DB145,961,961,961,961,961,1051
1116,18130,Elandon Roberts,MIA,14,28,LB,LB106,962,962,962,962,962,1052
1117,18132,Darius Jackson,IND,null,28,RB,RB177,963,963,963,963,963,1053
1118,18134,Will Parks,PHI,6,27,SS,DB146,964,964,964,964,964,1054
1119,18142,Jonathan Woodard,BUF,12,28,DE,DL130,null,null,null,null,null,1055
1120,18143,Stephen Weatherly,CAR,13,28,DE,DL131,966,966,966,966,966,1056
1121,18149,Jalen Mills,PHI,14,28,CB,DB147,967,967,967,967,967,1057
1122,18157,Charone Peake,JAX,null,29,WR,WR257,null,null,null,null,null,1058
1123,18160,Jayron Kearse,DET,7,28,FS,DB148,null,null,null,null,null,1059
1124,18161,Clayton Fejedelem,MIA,14,28,SS,DB149,969,969,969,969,969,1060
1125,18162,Tyler Matakevich,BUF,7,29,ILB,LB107,970,970,970,970,970,1061
1126,18167,Joe Walker,SF,12,29,ILB,LB108,971,971,971,971,971,1062
1127,18177,Jonathan Jones,NE,14,28,CB,DB150,972,972,972,972,972,1063
1128,18178,Cre'Von LeBlanc,PHI,null,27,CB,DB151,973,973,973,973,973,1064
1129,18190,Ken Crawley,LV,null,29,CB,DB152,974,974,974,974,974,1065
1130,18202,Trevor Williams,PHI,null,28,CB,DB153,null,null,null,null,null,1066
1131,18208,James Burgess Jr.,NYJ,null,28,ILB,LB109,975,975,975,975,975,1067
1132,18209,Marcus Johnson,IND,6,27,WR,WR258,null,null,null,null,null,1068
1133,18217,Josh Ferguson,WAS,null,28,RB,RB178,null,null,null,null,null,1069
1134,18229,Ben Braunecker,CHI,null,28,TE,TE135,null,null,null,null,null,1070
1135,18237,Justin Zimmer,BUF,7,29,DT,DL132,976,976,976,976,976,1071
1136,18244,Antwaun Woods,DAL,null,29,DT,DL133,978,978,978,978,978,1072
1137,18262,Stephen Anderson,LAC,12,29,TE,TE136,null,null,null,null,null,1073
1138,18268,Romeo Okwara,DET,9,26,OLB,LB110,979,979,979,979,979,1074
1139,18269,Geronimo Allison,DET,null,28,WR,WR259,980,980,980,980,980,1075
1140,18292,Roy Robertson-Harris,CHI,7,28,DE,DL134,982,982,982,982,982,1076
1141,18293,Kevin Peterson,ARI,null,28,CB,DB154,983,983,983,983,983,1077
1142,18316,Mike Hilton,PIT,10,28,CB,DB155,null,null,null,null,null,1078
1143,18321,Jarrod Wilson,JAX,null,28,FS,DB156,985,985,985,985,985,1079
1144,18330,Brandon Williams,NYG,null,29,CB,DB157,null,null,null,null,null,1080
1145,18331,Chris Jones,KC,12,27,NT,DL135,986,986,986,986,986,1081
1146,18332,Ryan Smith,TB,null,28,CB,DB158,null,null,null,null,null,1082
1147,18333,Austin Johnson,NYG,7,27,NT,DL136,987,987,987,987,987,1083
1148,18343,Marken Michel,CAR,9,28,WR,WR260,null,null,null,null,null,1084
1149,18361,Chester Rogers,MIA,null,28,WR,WR261,291,291,291,291,291,1085
1150,18369,Chris Milton,TEN,null,29,CB,DB159,null,null,null,null,null,1086
1151,18380,Davonte Lambert,CAR,null,27,DT,DL137,null,null,null,null,null,1087
1152,18392,Matthias Farley,NYJ,null,29,FS,DB160,988,988,988,988,988,1088
1153,18401,Tommylee Lewis,CAR,null,29,WR,WR262,989,989,989,989,989,1089
1154,18403,Mitchell Loewen,NO,null,29,DE,DL138,null,null,null,null,null,1090
1155,18410,Vontarrius Dora,ARI,null,29,OLB,LB111,null,null,null,null,null,1091
1156,18421,Kyle Peko,DEN,8,28,NT,DL139,990,990,990,990,990,1092
1157,18426,Eddie Yarbrough,MIN,null,29,DE,DL140,991,991,991,991,991,1093
1158,18434,Doug Middleton,JAX,null,28,SS,DB161,992,992,992,992,992,1094
1159,18443,Maurice Harris,NO,null,29,WR,WR263,null,null,null,null,null,1095
1160,18453,Anthony Lanier,NO,null,28,DE,DL141,null,null,null,null,null,1096
1161,18467,Sharrod Neasman,ATL,11,30,FS,DB162,993,993,993,993,993,1097
1162,18469,Brian Poole,NYJ,null,29,CB,DB163,null,null,null,null,null,1098
1163,18476,Trevon Coley,ARI,null,27,NT,DL142,null,null,null,null,null,1099
1164,18480,Patrick Onwuasor,NYJ,null,29,OLB,LB112,null,null,null,null,null,1100
1165,18481,Michael Pierce,MIN,8,29,NT,DL143,994,994,994,994,994,1101
1166,18488,Tra Carson,DET,null,29,RB,RB179,null,null,null,null,null,1102
1167,18508,Andy Jones,MIA,null,27,WR,WR264,null,null,null,null,null,1103
1168,18521,Charles Washington,ARI,null,29,FS,DB164,995,995,995,995,995,1104
1169,18522,Cole Wick,NO,null,28,TE,TE137,null,null,null,null,null,1105
1170,18524,Kentrell Brice,ARI,null,27,SS,DB165,null,null,null,null,null,1106
1171,18528,Reggie Gilbert,TEN,null,29,OLB,LB113,null,null,null,null,null,1107
1172,18537,Brian Price,JAX,null,27,DT,DL144,996,996,996,996,996,1108
1173,18540,Tevin Jones,DAL,null,29,WR,WR265,null,null,null,null,null,1109
1174,18545,Brennan Scarlett,HOU,14,28,OLB,LB114,997,997,997,997,997,1110
1175,18555,Morgan Fox,LAR,null,27,DE,DL145,998,998,998,998,998,1111
1176,18559,Cory Littleton,LV,13,28,ILB,LB115,999,999,999,999,999,1112
1177,18573,Lafayette Pitts,IND,6,29,CB,DB166,1001,1001,1001,1001,1001,1113
1178,18575,Woodrow Hamilton IV,CAR,10,29,NT,DL146,1002,1002,1002,1002,1002,1114
1179,18576,Andrew Adams,TB,9,29,SS,DB167,1003,1003,1003,1003,1003,1115
1180,18577,Dont'e Deayon,LAR,null,28,CB,DB168,1004,1004,1004,1004,1004,1116
1181,18587,Jason Vander Laan,NO,null,29,TE,TE138,null,null,null,null,null,1117
1182,18598,Brandin Bryant,MIA,7,28,DT,DL147,1005,1005,1005,1005,1005,1118
1183,18619,Jon Brown,JAX,null,29,K,K42,1006,1006,1006,1006,1006,1119
1184,18623,Rolan Milligan,IND,null,27,SS,DB169,null,null,null,null,null,1120
1185,18642,Alex Ellis,NE,12,29,TE,TE139,null,null,null,null,null,1121
1186,18645,Aldrick Rosas,NYG,9,27,K,K43,null,null,null,null,null,1122
1187,18657,Kenneth Durden,TEN,null,29,CB,DB170,null,null,null,null,null,1123
1188,18658,Antonio Hamilton,KC,null,29,CB,DB171,1007,1007,1007,1007,1007,1124
1189,18661,Tony McRae,DET,null,29,CB,DB172,null,null,null,null,null,1125
1190,18673,Jaydon Mickens,TB,null,28,WR,WR266,1010,1010,1010,1010,1010,1126
1191,18689,Branden Jackson,SEA,null,29,DE,DL148,null,null,null,null,null,1127
1192,18716,Garrett Griffin,NO,9,28,TE,TE140,null,null,null,null,null,1128
1193,18764,Troymaine Pope,LAC,null,28,RB,RB180,null,null,null,null,null,1129
1194,18807,Myles Garrett,CLE,13,26,DE,DL149,1012,1012,1012,1012,1012,1130
1195,18868,DeShone Kizer,LV,null,26,QB,QB96,1013,1013,1013,1013,1013,1131
1196,18873,Reuben Foster,WAS,null,28,ILB,LB116,null,null,null,null,null,1132
1197,18875,Jonathan Allen,WAS,9,27,DT,DL150,1014,1014,1014,1014,1014,1133
1198,18897,Chad Kelly,IND,null,28,QB,QB97,null,null,null,null,null,1134
1199,18902,Jabrill Peppers,NYG,14,26,SS,DB173,1015,1015,1015,1015,1015,1135
1200,18903,Gareon Conley,HOU,null,26,CB,DB174,null,null,null,null,null,1136
1201,18904,Solomon Thomas,SF,6,26,DT,DL151,1016,1016,1016,1016,1016,1137
1202,18905,Marshon Lattimore,NO,6,25,CB,DB175,1017,1017,1017,1017,1017,1138
1203,18907,Davis Webb,BUF,10,27,QB,QB98,null,null,null,null,null,1139
1204,18909,Haason Reddick,ARI,14,27,OLB,LB117,1019,1019,1019,1019,1019,1140
1205,18911,Derek Barnett,PHI,14,25,DE,DL152,1020,1020,1020,1020,1020,1141
1206,18913,Jarrad Davis,DET,9,27,ILB,LB118,null,null,null,null,null,1142
1207,18915,Takkarist McKinley,ATL,null,26,DE,DL153,1021,1021,1021,1021,1021,1143
1208,18916,T.J. Watt,PIT,7,27,OLB,LB119,1022,1022,1022,1022,1022,1144
1209,18917,Marlon Humphrey,BAL,8,25,CB,DB176,1023,1023,1023,1023,1023,1145
1210,18918,Tre'Davious White,BUF,7,27,CB,DB177,1024,1024,1024,1024,1024,1146
1211,18919,Taco Charlton,KC,6,27,DE,DL154,1025,1025,1025,1025,1025,1147
1212,18920,Malik Hooker,IND,7,26,FS,DB178,1026,1026,1026,1026,1026,1148
1213,18921,Charles Harris,ATL,9,27,OLB,LB120,1027,1027,1027,1027,1027,1149
1214,18923,Jamal Adams,SEA,9,26,SS,DB179,1028,1028,1028,1028,1028,1150
1215,18924,Adoree' Jackson,TEN,10,26,CB,DB180,1029,1029,1029,1029,1029,1151
1216,18925,Kevin King,GB,null,26,CB,DB181,1030,1030,1030,1030,1030,1152
1217,18927,Budda Baker,ARI,12,26,FS,DB182,1031,1031,1031,1031,1031,1153
1218,18929,Sidney Jones IV,PHI,9,25,CB,DB183,1032,1032,1032,1032,1032,1154
1219,18930,Tyus Bowser,BAL,8,26,OLB,LB121,1033,1033,1033,1033,1033,1155
1220,18932,DeMarcus Walker,DEN,null,27,DE,DL155,1034,1034,1034,1034,1034,1156
1221,18934,Quincy Wilson,NYJ,14,25,CB,DB184,null,null,null,null,null,1157
1222,18936,Raekwon McMillan,LV,14,26,LB,LB122,null,null,null,null,null,1158
1223,18937,Marcus Williams,NO,8,25,SS,DB185,1036,1036,1036,1036,1036,1159
1224,18938,Dalvin Tomlinson,NYG,7,28,NT,DL156,1037,1037,1037,1037,1037,1160
1225,18939,Marcus Maye,NYJ,6,29,FS,DB186,1038,1038,1038,1038,1038,1161
1226,18942,Justin Evans,TB,6,26,SS,DB187,null,null,null,null,null,1162
1227,18943,Ryan Anderson,WAS,null,27,OLB,LB123,1040,1040,1040,1040,1040,1163
1228,18945,Duke Riley,PHI,14,27,OLB,LB124,1041,1041,1041,1041,1041,1164
1229,18946,Tim Williams,GB,null,28,OLB,LB125,null,null,null,null,null,1165
1230,18947,Chris Wormley,PIT,7,28,NT,DL157,1042,1042,1042,1042,1042,1166
1231,18949,Daeshon Hall,PHI,14,26,DE,DL158,null,null,null,null,null,1167
1232,18951,Jordan Willis,NYJ,6,27,DE,DL159,1043,1043,1043,1043,1043,1168
1233,18952,Larry Ogunjobi,CLE,null,27,DT,DL160,1044,1044,1044,1044,1044,1169
1234,18953,Chidobe Awuzie,DAL,10,26,CB,DB188,null,null,null,null,null,1170
1235,18955,Josh Jones,JAX,9,27,FS,DB189,1046,1046,1046,1046,1046,1171
1236,18956,Zach Cunningham,HOU,13,27,OLB,LB126,1047,1047,1047,1047,1047,1172
1237,18958,Tarell Basham,NYJ,7,28,DE,DL161,1049,1049,1049,1049,1049,1173
1238,18959,Dawuane Smoot,JAX,7,27,DE,DL162,1050,1050,1050,1050,1050,1174
1239,18960,Tanoh Kpassagnon,KC,6,27,DE,DL163,1051,1051,1051,1051,1051,1175
1240,18963,Derek Rivers,NE,10,27,DE,DL164,1052,1052,1052,1052,1052,1176
1241,18964,Alex Anzalone,NO,null,27,ILB,LB127,1053,1053,1053,1053,1053,1177
1242,18967,Eddie Vanderdoes,HOU,null,27,NT,DL165,1055,1055,1055,1055,1055,1178
1243,18970,Ahkello Witherspoon,SF,7,27,CB,DB190,1056,1056,1056,1056,1056,1179
1244,18972,Fabian Moreau,WAS,null,28,CB,DB191,1058,1058,1058,1058,1058,1180
1245,18974,Chad Williams,IND,null,27,WR,WR267,1059,1059,1059,1059,1059,1181
1246,18975,Jourdan Lewis,DAL,7,26,CB,DB192,1060,1060,1060,1060,1060,1182
1247,18978,Montravius Adams,GB,7,26,NT,DL166,1061,1061,1061,1061,1061,1183
1248,18979,John Johnson III,LAR,13,26,SS,DB193,1062,1062,1062,1062,1062,1184
1249,18980,Cordrea Tankersley,MIA,null,28,CB,DB194,null,null,null,null,null,1185
1250,18981,Trey Hendrickson,NO,10,27,DE,DL167,null,null,null,null,null,1186
1251,18982,Rasul Douglas,PHI,13,26,CB,DB195,1064,1064,1064,1064,1064,1187
1252,18984,Cameron Sutton,PIT,7,27,CB,DB196,1065,1065,1065,1065,1065,1188
1253,18986,Shaquill Griffin,SEA,7,26,CB,DB197,1066,1066,1066,1066,1066,1189
1254,18987,Lano Hill,SEA,null,26,SS,DB198,1067,1067,1067,1067,1067,1190
1255,18989,Kendell Beckwith,TB,null,27,ILB,LB128,null,null,null,null,null,1191
1256,18991,Vince Biegel,MIA,null,28,LB,LB129,1068,1068,1068,1068,1068,1192
1257,18994,Carl Lawson,CIN,6,26,DE,DL168,null,null,null,null,null,1193
1258,18999,Jordan Leggett,TB,null,27,TE,TE141,null,null,null,null,null,1194
1259,19004,Eddie Jackson,CHI,10,28,SS,DB199,1070,1070,1070,1070,1070,1195
1260,19005,Ryan Glasgow,CIN,null,28,DT,DL169,1071,1071,1071,1071,1071,1196
1261,19008,Ryan Switzer,PIT,null,27,WR,WR268,null,null,null,null,null,1197
1262,19009,Jalen Reeves-Maybin,DET,10,27,OLB,LB130,1073,1073,1073,1073,1073,1198
1263,19010,Michael Roberts,MIA,null,27,TE,TE142,null,null,null,null,null,1199
1264,19012,Carlos Watkins,HOU,7,28,DE,DL170,1074,1074,1074,1074,1074,1200
1265,19014,Grover Stewart,IND,14,28,NT,DL171,1075,1075,1075,1075,1075,1201
1266,19015,Jehu Chesson,NYJ,null,29,WR,WR269,null,null,null,null,null,1202
1267,19016,Samson Ebukam,LAR,6,26,OLB,LB131,1076,1076,1076,1076,1076,1203
1268,19018,Ben Gedeon,MIN,null,27,OLB,LB132,null,null,null,null,null,1204
1269,19019,Jaleel Johnson,MIN,6,27,DL,DL172,null,null,null,null,null,1205
1270,19020,Deatrich Wise Jr.,NE,14,27,DE,DL173,1077,1077,1077,1077,1077,1206
1271,19026,Rayshawn Jenkins,LAC,7,28,FS,DB200,1079,1079,1079,1079,1079,1207
1272,19027,Tedric Thompson,KC,null,27,FS,DB201,1080,1080,1080,1080,1080,1208
1273,19029,Nathan Peterman,LV,null,27,QB,QB99,1081,1081,1081,1081,1081,1209
1274,19032,T.J. Logan,TB,null,27,RB,RB181,null,null,null,null,null,1210
1275,19034,Damontae Kazee,ATL,null,28,SS,DB202,1083,1083,1083,1083,1083,1211
1276,19037,Matt Milano,BUF,7,27,OLB,LB133,1084,1084,1084,1084,1084,1212
1277,19038,Corn Elder,CAR,null,27,CB,DB203,1085,1085,1085,1085,1085,1213
1278,19044,Jamal Agnew,DET,7,27,WR,WR270,null,null,null,null,null,1214
1279,19048,Nate Hairston,NYJ,7,27,CB,DB204,1086,1086,1086,1086,1086,1215
1280,19049,Anthony Walker,IND,13,26,ILB,LB134,1087,1087,1087,1087,1087,1216
1281,19051,Ukeme Eligwe,LV,null,28,OLB,LB135,null,null,null,null,null,1217
1282,19053,Davon Godchaux,MIA,14,27,NT,DL174,1088,1088,1088,1088,1088,1218
1283,19054,Rodney Adams,CHI,6,27,WR,WR271,null,null,null,null,null,1219
1284,19056,Avery Moss,MIA,null,27,DE,DL175,null,null,null,null,null,1220
1285,19058,Marquel Lee,LV,7,26,OLB,LB136,null,null,null,null,null,1221
1286,19059,Nathan Gerry,PHI,null,27,OLB,LB137,1089,1089,1089,1089,1089,1222
1287,19060,Shelton Gibson,PHI,null,27,WR,WR272,null,null,null,null,null,1223
1288,19061,Brian Allen,BUF,13,28,CB,DB205,1090,1090,1090,1090,1090,1224
1289,19062,Desmond King II,LAC,10,27,FS,DB206,1091,1091,1091,1091,1091,1225
1290,19065,Jeremy McNichols,TEN,null,26,RB,RB182,null,null,null,null,null,1226
1291,19066,Jayon Brown,TEN,8,27,ILB,LB138,1092,1092,1092,1092,1092,1227
1292,19069,Rudy Ford,PHI,7,27,SS,DB207,1093,1093,1093,1093,1093,1228
1293,19070,Chuck Clark,BAL,8,27,SS,DB208,1094,1094,1094,1094,1094,1229
1294,19071,Tanner Vallejo,ARI,12,27,ILB,LB139,1095,1095,1095,1095,1095,1230
1295,19074,Jordan Evans,CIN,null,27,OLB,LB140,1096,1096,1096,1096,1096,1231
1296,19075,Mason Schreck,CIN,10,28,TE,TE143,null,null,null,null,null,1232
1297,19076,Brandon Wilson,CIN,10,27,FS,DB209,1097,1097,1097,1097,1097,1233
1298,19077,Caleb Brantley,WAS,null,27,DT,DL176,null,null,null,null,null,1234
1299,19082,Joey Ivie,TEN,null,27,NT,DL177,1098,1098,1098,1098,1098,1235
1300,19084,Xavier Woods,DAL,13,26,FS,DB210,1099,1099,1099,1099,1099,1236
1301,19086,Jeremiah Ledbetter,TB,7,27,DE,DL178,1100,1100,1100,1100,1100,1237
1302,19087,Patrick O'Connor,TB,9,28,DE,DL179,1101,1101,1101,1101,1101,1238
1303,19090,Devante Mays,JAX,null,27,RB,RB183,null,null,null,null,null,1239
1304,19097,Tanzel Smart,BUF,6,27,DL,DL180,1102,1102,1102,1102,1102,1240
1305,19099,Vincent Taylor,CLE,6,28,DT,DL181,1103,1103,1103,1103,1103,1241
1306,19101,Elijah Lee,DET,12,26,OLB,LB141,1104,1104,1104,1104,1104,1242
1307,19102,Ifeadi Odenigbo,MIN,13,28,DE,DL182,1105,1105,1105,1105,1105,1243
1308,19105,Al-Quadin Muhammad,IND,10,27,DE,DL183,1106,1106,1106,1106,1106,1244
1309,19110,Treyvon Hester,GB,null,29,DT,DL184,null,null,null,null,null,1245
1310,19112,Shalom Luani,HOU,null,27,SS,DB211,null,null,null,null,null,1246
1311,19117,Isaac Rochell,LAC,13,27,DE,DL185,1109,1109,1109,1109,1109,1247
1312,19123,Adrian Colbert,KC,13,28,FS,DB212,1110,1110,1110,1110,1110,1248
1313,19124,D.J. Jones,SF,11,27,DT,DL186,1111,1111,1111,1111,1111,1249
1314,19125,Pita Taumoepenu,SEA,11,28,ILB,LB142,1112,1112,1112,1112,1112,1250
1315,19129,Khalfani Muhammad,DEN,null,27,RB,RB184,null,null,null,null,null,1251
1316,19131,Robert Davis,PHI,null,27,WR,WR273,null,null,null,null,null,1252
1317,19132,Josh Harvey-Clemons,WAS,null,28,ILB,LB143,null,null,null,null,null,1253
1318,19160,Jermaine Grace,CLE,null,28,OLB,LB144,null,null,null,null,null,1254
1319,19198,Quincy Adeboyejo,NE,null,26,WR,WR274,null,null,null,null,null,1255
1320,19205,Taquan Mizzell,NO,null,28,RB,RB185,1114,1114,1114,1114,1114,1256
1321,19206,Ricky Ortiz,NO,null,28,FB,RB186,null,null,null,null,null,1257
1322,19208,Donald Payne,WAS,null,27,ILB,LB145,null,null,null,null,null,1258
1323,19212,Tim White,NO,null,27,WR,WR275,null,null,null,null,null,1259
1324,19216,Cole Luke,CAR,null,26,CB,DB213,null,null,null,null,null,1260
1325,19225,Hardy Nickerson,MIN,null,28,ILB,LB146,1115,1115,1115,1115,1115,1261
1326,19228,Josh Tupou,CIN,10,28,DT,DL187,null,null,null,null,null,1262
