Rank,PlayerID,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints
763,16775,DeVante Parker,MIA,WR,11,0,0,0,0,0,24,309,1,0,0,0,0,3.4,36.9
764,11767,Steve McLendon,NYJ,NT,16,0,0,0,0,0,0,0,0,0.5,0,0,0,2.3,36.85
765,13722,Vinny Curry,TB,DE,12,0,0,0,0,0,0,0,0,2.5,0,0,0,3.1,36.7
766,18481,Michael Pierce,BAL,NT,14,0,0,0,0,0,0,0,0,0,0,0,1,2.6,36.5
766,19028,Montae Nicholson,WAS,SS,14,0,0,0,0,0,0,0,0,0,0,0,0,2.6,36.5
766,13104,Shareece Wright,HOU,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,3,36.5
766,12460,Clinton McDonald,LV,DT,15,0,0,0,0,0,0,0,0,2,0,0,0,2.4,36.5
770,18919,Taco Charlton,DAL,DE,11,0,0,0,0,0,0,0,0,1,0,0,1,3.3,36.3
770,19916,DaeSean Hamilton,DEN,WR,14,0,0,0,0,0,30,243,2,0,0,0,0,2.6,36.3
772,17914,Laquon Treadwell,MIN,WR,15,0,0,0,0,0,35,302,1,0,0,0,0,2.4,36.2
773,14877,Caleb Sturgis,LAC,K,6,0,0,0,0,0,0,0,0,0,0,0,0,6,36
773,15441,Abry Jones,JAX,NT,15,0,0,0,0,0,0,0,0,1,0,0,0,2.4,36
773,18190,Ken Crawley,NO,CB,10,0,0,0,0,0,0,0,0,0,0,0,0,3.6,36
773,16825,Jordan Richards,ATL,SS,15,0,0,0,0,0,0,0,0,0,0,0,0,2.4,36
773,13480,Malcolm Smith,SF,OLB,12,0,0,0,0,0,0,0,0,0,0,0,0,3,36
773,8776,Mike Mitchell,IND,SS,8,0,0,0,0,0,0,0,0,0,1,2,0,4.5,36
779,18160,Jayron Kearse,MIN,FS,16,0,0,0,0,0,0,0,0,0.5,0,0,0,2.2,35.8
780,14917,Rex Burkhead,NE,RB,8,0,0,0,186,0,14,131,1,0,0,0,0,4.5,35.7
780,19999,Jacob Martin,SEA,DL,16,0,0,0,0,0,0,0,0,3,0,2,1,2.2,35.7
782,5929,Domata Peko Sr.,DEN,NT,16,0,0,0,0,0,0,0,0,0.5,0,0,0,2.2,35.65
783,12109,Ted Ginn Jr.,NO,WR,5,0,0,0,26,0,17,209,2,0,0,0,0,7.1,35.5
783,17113,Quinton Dunbar,WAS,CB,7,0,0,0,0,0,0,0,0,0,2,0,0,5.1,35.5
785,9828,Ricky Jean-Francois,DET,DT,16,0,0,0,0,0,0,0,0,2,0,0,0,2.2,35.4
786,14906,Brandon Williams,BAL,NT,16,0,0,0,0,0,0,0,0,1,0,0,0,2.2,35.3
787,14445,Rhett Ellison,NYG,TE,14,0,0,0,0,0,25,272,1,0,0,1,0,2.5,35.2
788,19105,Al-Quadin Muhammad,IND,DE,15,0,0,0,0,0,0,0,0,0,0,0,1,2.3,35
788,19905,Dorian O'Daniel,KC,LB,16,0,0,0,0,0,0,0,0,0,0,0,1,2.2,35
788,20492,George Odum,IND,FS,16,0,0,0,0,0,0,0,0,0,1,0,0,2.2,35
788,12167,Reggie Nelson,LV,FS,11,0,0,0,0,0,0,0,0,0,2,0,0,3.2,35
788,20339,Grant Haley,NYG,DB,10,0,0,0,0,0,0,0,0,0,0,0,0,3.5,35
788,16303,Daniel Sorensen,KC,FS,7,0,0,0,0,0,0,0,0,0,1,0,1,5,35
794,19937,Keke Coutee,HOU,WR,6,0,0,0,0,0,28,287,1,0,0,0,0,5.8,34.7
795,6767,Pierre Garcon,SF,WR,8,0,0,0,0,0,24,286,1,0,0,0,0,4.3,34.6
796,15602,Jack Doyle,IND,TE,6,0,0,0,0,0,26,245,2,0,0,0,0,5.8,34.5
796,4701,Aqib Talib,LAR,CB,8,0,0,0,0,0,0,0,0,0,1,1,1,4.3,34.5
796,18084,Marqui Christian,LAR,SS,16,0,0,0,0,0,0,0,0,0,0,0,0,2.2,34.5
796,19043,Isaiah McKenzie,BUF,WR,8,0,0,0,66,2,18,179,0,0,0,0,0,4.3,34.5
800,17053,Malcolm Brown,LAR,RB,12,0,0,0,212,0,5,52,1,0,0,0,0,2.9,34.4
800,15305,Demetrius Harris,KC,TE,15,0,0,0,0,0,12,164,3,0,0,0,0,2.3,34.4
802,16265,Chris Smith,CLE,DL,16,0,0,0,0,0,0,0,0,1,0,1,0,2.1,34.3
803,13355,Adrian Clayborn,NE,DE,14,0,0,0,0,0,0,0,0,2.5,0,0,0,2.4,34.15
804,12305,Derrick Morgan,TEN,OLB,13,0,0,0,0,0,0,0,0,0.5,0,0,1,2.6,34
804,16976,Christian Covington,HOU,DE,12,0,0,0,0,0,0,0,0,3.5,0,0,0,2.8,34
806,19415,Jason Croom,BUF,TE,15,0,0,0,0,1,22,259,1,0,0,0,0,2.3,33.9
807,16226,Zach Kerr,DEN,DT,16,0,0,0,0,0,0,0,0,1.5,0,0,0,2.1,33.7
808,11386,Morgan Burnett,PIT,SS,11,0,0,0,0,0,0,0,0,0,0,0,0,3,33.5
808,14032,Brandon Marshall,DEN,ILB,11,0,0,0,0,0,0,0,0,0,0,0,0,3,33.5
808,16793,Malcom Brown,NE,DT,15,0,0,0,0,0,0,0,0,0,0,0,1,2.2,33.5
811,19008,Ryan Switzer,PIT,WR,16,0,0,0,21,0,36,253,1,0,0,0,0,2.1,33.4
812,20398,Equanimeous St. Brown,GB,WR,12,0,0,0,5,0,21,328,0,0,0,0,0,2.8,33.3
813,16861,Angelo Blackson,HOU,DE,16,0,0,0,0,0,0,0,0,1,0,0,1,2.1,33.2
813,12153,Ed Dickson,SEA,TE,10,0,0,0,9,0,12,143,3,0,0,0,0,3.3,33.2
815,12982,Blaine Gabbert,TEN,QB,8,626,4,4,0,0,0,0,0,0,0,0,0,4.1,33.04
816,11612,Earl Thomas III,SEA,FS,4,0,0,0,0,0,0,0,0,0,3,0,0,8.2,33
816,12830,Torrey Smith,CAR,WR,11,0,0,0,0,0,17,190,2,0,0,0,0,3,33
816,16914,Tyeler Davison,NO,DT,14,0,0,0,0,0,0,0,0,2,0,1,0,2.4,33
816,18873,Reuben Foster,WAS,ILB,6,0,0,0,0,0,0,0,0,0,0,0,0,5.5,33
816,20466,Matthew McCrane,PIT,K,5,0,0,0,0,0,0,0,0,0,0,0,0,6.6,33
821,20071,Keith Kirkwood,NO,WR,8,0,0,0,0,0,13,209,2,0,0,0,0,4.1,32.9
822,4175,Wes Horton,CAR,DE,16,0,0,0,0,0,0,0,0,1.5,0,1,0,2.1,32.85
823,16153,Josh Mauro,NYG,DE,12,0,0,0,0,0,0,0,0,1,0,0,0,2.7,32.7
824,17217,Raheem Mostert,SF,RB,9,0,0,0,261,1,6,25,0,0,0,0,0,3.6,32.6
824,19099,Vincent Taylor,MIA,DT,8,0,0,0,0,0,0,0,0,2,0,0,0,4.1,32.6
826,16249,Aaron Colvin,HOU,CB,10,0,0,0,0,0,0,0,0,0,0,0,2,3.2,32.5
826,20000,Marcell Harris,SF,LB,8,0,0,0,0,0,0,0,0,0,0,0,0,4.1,32.5
828,20360,Jeff Wilson Jr.,SF,RB,6,0,0,0,266,0,12,98,0,0,0,0,0,5.4,32.4
829,15378,Levine Toilolo,DET,TE,16,0,0,0,0,0,21,263,1,0,0,0,0,2,32.3
830,18951,Jordan Willis,CIN,DE,16,0,0,0,0,0,0,0,0,1,0,0,1,2,32.2
831,11311,Kurt Coleman,NO,FS,16,0,0,0,0,0,0,0,0,0,0,1,0,2,32
831,18934,Quincy Wilson,IND,CB,13,0,0,0,0,0,0,0,0,0,1,0,1,2.5,32
831,18984,Cameron Sutton,PIT,CB,15,0,0,0,0,0,0,0,0,0,1,1,0,2.1,32
834,20040,Trenton Cannon,NYJ,RB,16,0,0,0,113,1,17,144,0,0,0,0,0,2,31.7
835,11276,Sean Lee,DAL,OLB,7,0,0,0,0,0,0,0,0,0.5,0,0,1,4.5,31.5
835,15215,Tavon Austin,DAL,WR,7,0,0,0,55,0,8,140,2,0,0,0,0,4.5,31.5
835,19868,Isaiah Oliver,ATL,CB,14,0,0,0,0,0,0,0,0,0,1,0,0,2.2,31.5
838,18443,Maurice Harris,WAS,WR,12,0,0,0,10,0,28,304,0,0,0,0,0,2.6,31.4
839,17565,Jermaine Whitehead,CLE,SS,14,0,0,0,0,0,0,0,0,1,0,0,0,2.2,31.1
840,19899,Deadrin Senat,ATL,DT,15,0,0,0,0,0,0,0,0,0,0,1,0,2.1,31
840,17415,Matt LaCosse,DEN,TE,15,0,0,0,0,0,24,250,1,0,0,0,0,2.1,31
840,18426,Eddie Yarbrough,BUF,DE,15,0,0,0,0,0,0,0,0,0,0,0,0,2.1,31
840,18708,Javien Elliott,TB,CB,15,0,0,0,0,0,0,0,0,0,1,0,0,2.1,31
840,16456,TJ Jones,DET,WR,15,0,0,0,0,0,19,190,2,0,0,0,0,2.1,31
840,20204,Charvarius Ward,KC,CB,13,0,0,0,0,0,0,0,0,0,0,0,0,2.4,31
846,14783,James Develin,NE,FB,16,0,0,0,8,4,12,61,0,0,0,1,0,1.9,30.9
847,14850,Russell Shepard,NYG,WR,12,0,0,0,0,0,10,188,2,0,0,0,0,2.6,30.8
848,19238,Taysom Hill,NO,QB,16,64,0,1,196,2,3,4,0,0,0,0,0,1.9,30.56
849,14985,Ryan Griffin,HOU,TE,14,0,0,0,0,0,24,305,0,0,0,0,0,2.2,30.5
849,18996,Wayne Gallman,NYG,RB,15,0,0,0,176,1,14,89,0,0,0,0,0,2,30.5
851,13731,Mychal Kendricks,SEA,OLB,4,0,0,0,0,0,0,0,0,2,0,0,0,7.6,30.4
852,16840,Eli Harold,DET,OLB,13,0,0,0,0,0,0,0,0,4,0,0,0,2.3,30.3
853,17005,Geoff Swaim,DAL,TE,9,0,0,0,0,0,26,242,1,0,0,0,0,3.4,30.2
854,19508,Daniel Ross,DAL,DT,13,0,0,0,0,0,0,0,0,1,0,1,1,2.3,30.1
855,5714,Phil Dawson,ARI,K,10,0,0,0,0,0,0,0,0,0,0,0,0,3,30
856,16050,Zach Moore,ARI,DE,16,0,0,0,0,0,0,0,0,3.5,0,0,0,1.9,29.9
857,15247,Darren Fells,CLE,TE,16,0,0,0,0,0,11,117,3,0,0,0,0,1.9,29.7
857,16796,Mario Edwards Jr.,NYG,DE,15,0,0,0,0,0,0,0,0,2,0,1,0,2,29.7
857,9902,Chase Daniel,CHI,QB,5,515,3,2,3,0,1,8,0,0,0,0,0,5.9,29.7
860,15122,Ziggy Ansah,DET,DE,7,0,0,0,0,0,0,0,0,4,0,0,0,4.2,29.6
861,18545,Brennan Scarlett,HOU,OLB,12,0,0,0,0,0,0,0,0,0,1,1,1,2.5,29.5
861,19064,Trent Taylor,SF,WR,14,0,0,0,0,0,26,215,1,0,0,0,0,2.1,29.5
861,19254,Torry McTyer,MIA,CB,15,0,0,0,0,0,0,0,0,0,0,0,0,2,29.5
864,13091,Corey Liuget,LAC,DT,6,0,0,0,0,0,0,0,0,1.5,0,0,1,4.9,29.45
865,16995,Mark Nzeocha,SF,OLB,16,0,0,0,0,0,0,0,0,1,0,1,0,1.8,29.3
866,11402,Sam Shields,LAR,CB,15,0,0,0,0,0,1,12,0,0,1,0,0,1.9,29.2
867,7680,Haloti Ngata,PHI,DT,13,0,0,0,0,0,0,0,0,1,0,1,0,2.2,29
867,12951,Brooks Reed,ATL,OLB,16,0,0,0,0,0,0,0,0,1,0,1,0,1.8,29
867,19048,Nate Hairston,IND,CB,13,0,0,0,0,0,0,0,0,0,0,0,0,2.2,29
867,13860,Vontaze Burfict,CIN,ILB,7,0,0,0,0,0,0,0,0,0,0,0,0,4.1,29
871,13887,Travis Benjamin,LAC,WR,12,0,0,0,41,0,12,186,1,0,0,0,0,2.4,28.7
871,16515,Shamar Stephen,SEA,DT,15,0,0,0,0,0,0,0,0,2,0,0,0,1.9,28.7
871,19132,Josh Harvey-Clemons,WAS,ILB,16,0,0,0,0,0,0,0,0,1,0,0,0,1.8,28.7
871,19824,Kalen Ballage,MIA,RB,12,0,0,0,191,1,9,56,0,0,0,0,0,2.4,28.7
875,16664,Bruce Ellington,DET,WR,7,0,0,0,2,0,31,224,1,0,0,0,0,4.1,28.6
875,19878,Tyquan Lewis,IND,DL,8,0,0,0,0,0,0,0,0,2,0,0,0,3.6,28.6
877,13370,Luke Stocker,TEN,TE,16,0,0,0,0,0,15,165,2,0,0,0,0,1.8,28.5
877,19296,Anthony Firkser,TEN,TE,10,0,0,0,0,0,19,225,1,0,0,0,0,2.8,28.5
879,19942,John Franklin-Myers,LAR,DE,11,0,0,0,0,0,0,0,0,2,0,1,1,2.6,28.4
880,18202,Trevor Williams,LAC,CB,9,0,0,0,0,0,0,0,0,0,1,0,0,3.1,28
880,18434,Doug Middleton,NYJ,SS,7,0,0,0,0,0,0,0,0,0,0,0,0,4,28
880,19010,Michael Roberts,DET,TE,8,0,0,0,0,0,9,100,3,0,0,0,0,3.5,28
880,19889,P.J. Hall,LV,DT,14,0,0,0,0,0,0,0,0,0,0,0,0,2,28
884,19865,James Washington,PIT,WR,14,0,0,0,0,0,16,217,1,0,0,0,0,2,27.7
885,16989,Marcus Murphy,BUF,RB,11,0,0,0,250,0,11,26,0,0,0,0,1,2.5,27.6
885,19950,Will Dissly,SEA,TE,4,0,0,0,0,0,8,156,2,0,0,0,0,6.9,27.6
887,11108,Earl Mitchell,SF,DT,14,0,0,0,0,0,0,0,0,0,0,0,0,2,27.5
887,11579,Tramaine Brock Sr.,DEN,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,2.3,27.5
887,18321,Jarrod Wilson,JAX,FS,16,0,0,0,0,0,0,0,0,0,0,1,0,1.7,27.5
887,18987,Lano Hill,SEA,SS,13,0,0,0,0,0,0,0,0,0,0,0,1,2.1,27.5
887,1650,Leon Hall,LV,CB,8,0,0,0,0,0,0,0,0,0,0,0,0,3.4,27.5
887,20281,Mike Ford,DET,CB,7,0,0,0,0,0,0,0,0,0,0,0,0,3.9,27.5
893,16100,Brent Urban,BAL,DE,16,0,0,0,0,0,0,0,0,0.5,0,0,0,1.7,27.35
894,18030,Chris Moore,BAL,WR,16,0,0,0,17,0,19,196,1,0,0,0,0,1.7,27.3
895,11047,Colt McCoy,WAS,QB,3,372,3,3,63,0,0,0,0,0,0,0,0,9.1,27.18
896,18929,Sidney Jones IV,PHI,CB,9,0,0,0,0,0,0,0,0,0,0,0,0,3,27
896,13016,Virgil Green,LAC,TE,16,0,0,0,0,0,19,210,1,0,0,0,0,1.7,27
896,17111,Deshazor Everett,WAS,FS,16,0,0,0,0,0,0,0,0,0,1,0,0,1.7,27
896,19071,Tanner Vallejo,CLE,ILB,13,0,0,0,0,0,0,0,0,0,0,1,0,2.1,27
896,19880,Derrick Nnadi,KC,DT,16,0,0,0,0,0,0,0,0,0,0,0,0,1.7,27
896,20081,Trent Sherfield,ARI,WR,13,0,0,0,0,0,19,210,1,0,0,0,0,2.1,27
896,15758,Giorgio Tavecchio,ATL,K,3,0,0,0,0,0,0,0,0,0,0,0,0,9,27
903,16146,Martavis Bryant,LV,WR,8,0,0,0,23,0,19,266,0,0,0,0,0,3.4,26.9
904,17264,Efe Obada,CAR,DE,10,0,0,0,0,0,0,0,0,2,1,0,0,2.7,26.8
905,16238,Erik Swoope,NO,TE,7,0,0,0,0,0,8,87,3,0,0,0,0,3.8,26.7
906,20053,Kyle Allen,CAR,QB,2,266,2,0,19,1,0,0,0,0,0,0,0,13.3,26.54
907,13442,Colin Jones,CAR,FS,16,0,0,0,0,0,0,0,0,0,1,0,1,1.7,26.5
907,19907,Tarvarius Moore,SF,FS,16,0,0,0,0,0,0,0,0,0,0,1,0,1.7,26.5
907,19303,Fadol Brown,GB,DE,12,0,0,0,0,0,0,0,0,0,0,0,0,2.2,26.5
907,18178,Cre'Von LeBlanc,PHI,CB,11,0,0,0,0,0,0,0,0,0,0,0,0,2.4,26.5
911,13741,Brandon Bolden,MIA,RB,16,0,0,0,91,2,3,13,1,0,0,0,0,1.6,26.4
912,18128,Kavon Frazier,DAL,SS,16,0,0,0,0,0,0,0,0,1,0,0,0,1.6,26.1
912,18947,Chris Wormley,BAL,NT,16,0,0,0,0,0,0,0,0,1,0,0,0,1.6,26.1
912,20173,Sean Chandler,NYG,SS,16,0,0,0,0,0,0,0,0,1,0,0,1,1.6,26.1
915,14280,Mike Daniels,GB,DT,10,0,0,0,0,0,0,0,0,2,0,0,0,2.6,26
915,18933,Teez Tabor,DET,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,2.2,26
917,16276,Bennie Fowler,NYG,WR,10,0,0,0,0,0,16,199,1,0,0,0,0,2.6,25.9
918,16429,Brandon Dunn,HOU,DL,14,0,0,0,0,0,0,0,0,0,0,1,0,1.8,25.5
918,18392,Matthias Farley,IND,FS,5,0,0,0,0,0,0,0,0,0,1,1,0,5.1,25.5
918,19968,Darius Phillips,CIN,CB,15,0,0,0,0,0,0,0,0,0,0,1,0,1.7,25.5
918,11463,Brandon LaFell,LV,WR,6,0,0,0,0,0,12,135,2,0,0,0,0,4.2,25.5
918,12212,Kendrick Lewis,TEN,SS,13,0,0,0,0,0,0,0,0,0,0,0,0,2,25.5
923,16868,Justin Hardy,ATL,WR,16,0,0,0,0,0,14,133,2,0,0,0,0,1.6,25.3
923,12777,Lee Smith,LV,TE,16,0,0,0,0,0,10,73,3,0,0,0,0,1.6,25.3
923,18900,Mo Alie-Cox,IND,TE,9,0,0,0,0,0,7,133,2,0,0,0,0,2.8,25.3
926,12554,Andrew Sendejo,MIN,FS,5,0,0,0,0,0,0,0,0,0,0,0,0,5,25
926,16278,Cody Latimer,NYG,WR,6,0,0,0,0,0,11,190,1,0,0,0,0,4.2,25
928,17360,Rod Smith,DAL,RB,16,0,0,0,127,1,9,60,0,0,0,0,0,1.5,24.7
929,12822,Pernell McPhee,WAS,OLB,13,0,0,0,0,0,0,0,0,0,0,0,1,1.9,24.5
929,15866,Josh Hill,NO,TE,16,0,0,0,0,0,16,185,1,0,0,0,0,1.5,24.5
929,17953,Artie Burns,PIT,CB,16,0,0,0,0,0,0,0,0,0,0,1,0,1.5,24.5
929,16486,Mike Pennel,NYJ,DT,16,0,0,0,0,0,0,0,0,0,0,0,0,1.5,24.5
929,19876,Tracy Walker III,DET,FS,16,0,0,0,0,0,0,0,0,0,1,0,0,1.5,24.5
929,19901,Isaac Yiadom,DEN,CB,13,0,0,0,0,0,0,0,0,0,1,0,0,1.9,24.5
929,13484,K.J. Wright,SEA,OLB,5,0,0,0,0,0,0,0,0,0,0,0,0,4.9,24.5
929,20288,Tyler Lancaster,GB,DE,8,0,0,0,0,0,0,0,0,0,0,0,0,3.1,24.5
937,19846,Taven Bryan,JAX,DT,16,0,0,0,0,0,0,0,0,1,0,0,0,1.5,24.4
938,18333,Austin Johnson,TEN,NT,16,0,0,0,0,0,0,0,0,1,0,0,0,1.5,24.1
938,20001,Dane Cruikshank,TEN,SS,11,0,0,0,0,0,1,66,1,0,0,0,0,2.2,24.1
940,19059,Nathan Gerry,PHI,OLB,13,0,0,0,0,0,0,0,0,0,1,0,0,1.8,24
940,18974,Chad Williams,ARI,WR,10,0,0,0,9,0,17,171,1,0,0,0,0,2.4,24
940,19344,Greg Mabin,SF,CB,13,0,0,0,0,0,0,0,0,0,0,2,1,1.8,24
940,11735,Mike Nugent,LV,K,3,0,0,0,0,0,0,0,0,0,0,0,0,8,24
940,18116,Cody Core,CIN,WR,14,0,0,0,0,0,13,160,1,0,0,0,0,1.7,24
940,15096,David Amerson,ARI,CB,6,0,0,0,0,0,0,0,0,0,1,0,0,4,24
946,14918,Tyler Eifert,CIN,TE,4,0,0,0,0,0,15,179,1,0,0,0,0,6,23.9
946,14037,Julian Stanford,BUF,ILB,13,0,0,0,0,0,0,0,0,1,0,1,0,1.8,23.9
948,16334,Jeremiah Attaochu,NYJ,OLB,11,0,0,0,0,0,0,0,0,2,0,1,0,2.1,23.5
948,16203,Andre Hal,HOU,FS,8,0,0,0,0,0,0,0,0,0,3,0,0,2.9,23.5
950,18921,Charles Harris,MIA,OLB,11,0,0,0,0,0,0,0,0,1,0,0,0,2.1,23.2
950,18978,Montravius Adams,GB,NT,16,0,0,0,0,0,0,0,0,1.5,0,0,0,1.4,23.2
950,14904,John Simon,NE,DE,11,0,0,0,0,0,0,0,0,2,0,0,0,2.1,23.2
953,19070,Chuck Clark,BAL,SS,16,0,0,0,0,0,0,0,0,0,1,0,0,1.4,23
953,13386,Lance Kendricks,GB,TE,16,0,0,0,0,0,19,170,1,0,0,0,0,1.4,23
955,17944,Vernon Butler,CAR,DT,14,0,0,0,0,0,0,0,0,0.5,0,0,1,1.6,22.9
955,18943,Ryan Anderson,WAS,OLB,13,0,0,0,0,0,0,0,0,2,0,0,0,1.8,22.9
957,19026,Rayshawn Jenkins,LAC,FS,15,0,0,0,0,0,0,0,0,0.5,0,0,0,1.5,22.85
958,18026,Sheldon Day,SF,DT,12,0,0,0,0,0,0,0,0,2,0,0,0,1.9,22.8
959,18975,Jourdan Lewis,DAL,CB,15,0,0,0,12,0,0,0,0,0,1,0,2,1.5,22.7
960,15960,Beau Allen,TB,DT,14,0,0,0,0,0,0,0,0,0,0,0,0,1.6,22.5
960,19903,Jordan Akins,HOU,TE,16,0,0,0,0,0,17,225,0,0,0,0,0,1.4,22.5
960,20024,Zaire Franklin,IND,OLB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.4,22.5
960,18925,Kevin King,GB,CB,6,0,0,0,0,0,0,0,0,0,1,0,1,3.8,22.5
960,20185,Poona Ford,SEA,DT,11,0,0,0,0,0,0,0,0,0,0,0,0,2,22.5
960,19407,Ryan Lewis,BUF,CB,7,0,0,0,0,0,0,0,0,0,0,2,0,3.2,22.5
966,19843,Hayden Hurst,BAL,TE,12,0,0,0,0,0,13,163,1,0,0,0,0,1.9,22.3
967,15827,Ray-Ray Armstrong,CLE,OLB,15,0,0,0,0,0,0,0,0,0,0,0,0,1.5,22
967,18180,Terrance Smith,KC,ILB,7,0,0,0,0,0,0,0,0,1,0,0,0,3.1,22
969,14081,Dontari Poe,CAR,DT,16,0,0,0,0,0,0,0,0,1,0,0,0,1.4,21.9
970,19276,Austin Carr,NO,WR,14,0,0,0,0,0,9,97,2,0,0,0,0,1.6,21.7
971,19478,Dymonte Thomas,DEN,FS,9,0,0,0,0,0,0,0,0,1,1,0,1,2.4,21.6
972,16520,Ricardo Allen,ATL,FS,3,0,0,0,0,0,0,0,0,0,1,0,0,7.2,21.5
972,12450,Al Woods,IND,DT,14,0,0,0,0,0,0,0,0,0,0,0,0,1.5,21.5
972,14878,Jamar Taylor,DEN,CB,14,0,0,0,0,0,0,0,0,0,0,1,0,1.5,21.5
972,16678,Jimmie Ward,SF,FS,9,0,0,0,0,0,0,0,0,0,0,0,0,2.4,21.5
972,16876,Ibraheim Campbell,GB,SS,8,0,0,0,0,0,0,0,0,0,0,1,0,2.7,21.5
972,17279,Matt Longacre,LAR,OLB,13,0,0,0,0,0,0,0,0,1,0,0,0,1.7,21.5
978,16933,James O'Shaughnessy,JAX,TE,14,0,0,0,0,0,24,214,0,0,0,0,0,1.5,21.4
978,19811,Marcell Ateman,LV,WR,7,0,0,0,0,0,15,154,1,0,0,0,0,3.1,21.4
980,16931,Nick Boyle,BAL,TE,16,0,0,0,0,0,23,213,0,0,0,0,0,1.3,21.3
981,16816,Maxx Williams,BAL,TE,13,0,0,0,8,0,16,143,1,0,0,0,0,1.6,21.1
982,14496,Garrett Celek,SF,TE,15,0,0,0,0,0,5,90,2,0,0,0,0,1.4,21
982,19659,Dan Arnold,NO,TE,10,0,0,0,0,0,12,150,1,0,0,0,0,2.1,21
984,18717,Marvin Hall,ATL,WR,16,0,0,0,0,0,10,149,1,0,0,0,0,1.3,20.9
985,5282,Josh McCown,NYJ,QB,4,539,1,4,32,0,0,0,0,0,0,0,0,5.2,20.76
986,15179,Kemal Ishmael,ATL,SS,16,0,0,0,0,0,0,0,0,0,0,0,1,1.3,20.5
986,8565,Connor Barwin,NYG,OLB,15,0,0,0,0,0,0,0,0,1,0,0,0,1.4,20.5
986,18074,LeShaun Sims,TEN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.3,20.5
986,19940,Kyzir White,LAC,ILB,3,0,0,0,0,0,0,0,0,0,1,0,0,6.8,20.5
986,18002,Jonathan Bullard,CHI,DE,16,0,0,0,0,0,0,0,0,0,0,0,0,1.3,20.5
986,19994,Parry Nickerson,NYJ,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.3,20.5
986,19902,Oren Burks,GB,ILB,14,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20.5
993,17218,DeAndre Carter,HOU,WR,14,0,0,0,7,0,22,216,0,0,0,0,0,1.4,20.3
994,17978,Jihad Ward,IND,DE,6,0,0,0,0,0,0,0,0,3,0,0,0,3.4,20.2
995,18946,Tim Williams,BAL,OLB,7,0,0,0,0,0,0,0,0,2,0,0,0,2.9,20.1
996,18100,Devante Bond,TB,OLB,11,0,0,0,0,0,0,0,0,0,0,0,0,1.8,20
997,14795,Josh Bellamy,CHI,WR,16,0,0,0,0,0,14,117,1,0,0,0,0,1.2,19.7
998,11667,Brandon Marshall,NO,WR,7,0,0,0,0,0,11,136,1,0,0,0,0,2.8,19.6
999,11151,Tyson Alualu,PIT,DE,15,0,0,0,0,0,0,0,0,0,0,0,0,1.3,19.5
999,17008,Akeem King,SEA,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.2,19.5
999,19963,Siran Neal,BUF,CB,16,0,0,0,0,0,0,0,0,1,0,1,0,1.2,19.5
999,20026,Leon Jacobs,JAX,OLB,12,0,0,0,0,0,0,0,0,0,0,0,0,1.6,19.5
999,18035,Nick Kwiatkoski,CHI,ILB,16,0,0,0,0,0,0,0,0,0,0,1,0,1.2,19.5
999,19948,Nick Nelson,LV,CB,10,0,0,0,0,0,0,0,0,0,0,0,1,2,19.5
1005,15200,William Gholston,TB,DE,16,0,0,0,0,0,0,0,0,1,0,0,0,1.2,19
1005,19123,Adrian Colbert,SF,FS,7,0,0,0,0,0,0,0,0,0,0,0,0,2.7,19
1005,18113,Blake Countess,LAR,SS,16,0,0,0,0,0,0,0,0,0,1,0,0,1.2,19
1005,14793,DeShawn Shead,DET,CB,12,0,0,0,0,0,0,0,0,0,0,1,0,1.6,19
1009,13112,Bruce Carter,ATL,ILB,11,0,0,0,0,0,0,0,0,0,0,0,0,1.7,18.5
1009,20074,Jason Cabinda,LV,FB,10,0,0,0,0,0,0,0,0,0,0,0,0,1.8,18.5
1011,19978,Duke Ejiofor,HOU,DL,12,0,0,0,0,0,0,0,0,1,0,0,1,1.5,18.3
1011,19110,Treyvon Hester,PHI,DT,12,0,0,0,0,0,0,0,0,1,0,0,0,1.5,18.3
1013,19853,Mike Gesicki,MIA,TE,16,0,0,0,0,0,22,202,0,0,0,0,0,1.1,18.2
1014,13319,Terrell McClain,ATL,DT,13,0,0,0,0,0,0,0,0,1,0,0,0,1.4,18.1
1014,16463,Caraun Reid,DAL,DT,10,0,0,0,0,0,0,0,0,0.5,0,1,0,1.8,18.1
1016,19019,Jaleel Johnson,MIN,DL,16,0,0,0,0,0,0,0,0,0.5,0,1,0,1.1,18.05
1017,14711,Craig Robertson,NO,OLB,16,0,0,0,0,0,0,0,0,1,0,0,0,1.1,18
1017,15011,Chris Banjo,NO,FS,16,0,0,0,0,0,0,0,0,0,2,0,0,1.1,18
1017,19869,Rashaan Gaulden,CAR,DB,15,0,0,0,0,0,0,0,0,0,0,0,0,1.2,18
