Rank,PlayerID,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGame,FantasyPoints
762,14916,Giovani Bernard,CIN,RB,16,0,0,0,170,0,30,234,0,0,0,0,0,2.4,38.4
762,18932,DeMarcus Walker,DEN,DE,10,0,0,0,0,0,0,0,0,4,0,0,0,3.8,38.4
762,20288,Tyler Lancaster,GB,DE,14,0,0,0,0,0,0,0,0,1.5,0,1,1,2.7,38.4
765,18481,Michael Pierce,BAL,NT,14,0,0,0,0,0,0,0,0,0.5,0,0,1,2.7,38.35
766,19967,Davontae Harris,DEN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,2.4,38
767,21037,Miles Boykin,BAL,WR,16,0,0,0,0,0,13,198,3,0,0,0,0,2.4,37.8
767,19824,Kalen Ballage,MIA,RB,12,0,0,0,135,3,14,63,0,0,0,0,0,3.2,37.8
769,13723,Nick Foles,JAX,QB,4,736,3,2,23,0,0,0,0,0,0,0,0,9.4,37.74
770,19940,Kyzir White,LAC,ILB,16,0,0,0,0,0,0,0,0,0,1,0,0,2.3,37.5
770,12450,Al Woods,SEA,DT,14,0,0,0,0,0,0,0,0,1,0,0,2,2.7,37.5
772,20743,Ryquell Armstead,JAX,RB,16,0,0,0,108,0,14,144,2,0,0,0,0,2.3,37.2
772,18996,Wayne Gallman,NYG,RB,10,0,0,0,110,2,11,102,1,0,0,0,0,3.7,37.2
772,20940,Jeffery Simmons,TEN,DE,9,0,0,0,0,0,0,0,0,2,0,0,0,4.1,37.2
775,15441,Abry Jones,JAX,NT,16,0,0,0,0,0,0,0,0,2,0,0,1,2.3,37
775,20923,Sheldrick Redwine,CLE,FS,12,0,0,0,0,0,0,0,0,0,0,0,0,3.1,37
775,17488,Curtis Riley,LV,FS,16,0,0,0,0,0,0,0,0,0,0,1,0,2.3,37
778,20789,Kelvin Harmon,WAS,WR,16,11,0,0,0,0,30,365,0,0,0,0,0,2.3,36.94
779,20901,Charles Omenihu,HOU,DE,14,0,0,0,0,0,0,0,0,3,0,2,0,2.6,36.9
780,15183,Desmond Trufant,ATL,CB,9,0,0,0,0,0,0,0,0,0,4,0,0,4.1,36.5
780,16694,Paul Richardson,WAS,WR,10,0,0,0,0,0,28,245,2,0,0,0,0,3.6,36.5
782,19043,Isaiah McKenzie,BUF,WR,14,0,0,0,49,0,27,254,1,0,0,0,0,2.6,36.3
783,16917,C.J. Uzomah,CIN,TE,16,0,0,0,0,0,27,242,2,0,0,0,0,2.3,36.2
783,20837,Ty Johnson,DET,RB,16,0,0,0,273,0,24,109,0,0,0,0,0,2.3,36.2
783,19832,Bradley Chubb,DEN,OLB,4,0,0,0,0,0,0,0,0,1,0,1,0,9,36.2
786,14906,Brandon Williams,BAL,NT,14,0,0,0,0,0,0,0,0,1,0,0,1,2.6,36.1
787,18929,Sidney Jones IV,PHI,CB,12,0,0,0,0,0,0,0,0,0,2,0,0,3,36
787,21031,Marquise Blair,SEA,FS,14,0,0,0,0,0,0,0,0,0,0,2,0,2.6,36
787,15227,Kevin Minter,TB,ILB,16,0,0,0,0,0,0,0,0,0,0,0,1,2.2,36
790,20876,Jakobi Meyers,NE,WR,15,0,0,0,0,0,26,359,0,0,0,0,0,2.4,35.9
791,19124,D.J. Jones,SF,DT,11,0,0,0,0,0,0,0,0,2,0,1,0,3.2,35.7
791,19916,DaeSean Hamilton,DEN,WR,16,0,0,0,0,0,28,297,1,0,0,0,0,2.2,35.7
793,18073,Jonathan Williams,IND,RB,9,0,0,0,235,1,5,59,0,0,0,0,0,3.9,35.4
794,19889,P.J. Hall,LV,DT,16,0,0,0,0,0,0,0,0,1.5,0,0,0,2.2,35.15
795,19993,Folorunso Fatukasi,NYJ,NT,14,0,0,0,0,0,0,0,0,1,0,0,0,2.5,35
796,15305,Demetrius Harris,CLE,TE,15,0,0,0,0,0,15,149,3,0,0,0,0,2.3,34.9
797,20842,Dre'Mont Jones,DEN,DE,14,0,0,0,0,0,0,0,0,3.5,1,0,0,2.5,34.75
798,19885,B.J. Hill,NYG,DE,16,0,0,0,0,0,0,0,0,1,0,0,0,2.2,34.6
799,20570,Darious Williams,LAR,CB,12,0,0,0,0,0,0,0,0,0,2,0,1,2.9,34.5
799,18002,Jonathan Bullard,ARI,DE,9,0,0,0,0,0,0,0,0,1.5,0,0,0,3.8,34.5
799,15327,Will Compton,LV,ILB,9,0,0,0,0,0,0,0,0,0,0,0,0,3.8,34.5
802,15215,Tavon Austin,DAL,WR,14,0,0,0,47,1,13,177,1,0,0,0,0,2.5,34.4
802,16976,Christian Covington,DAL,DE,11,0,0,0,0,0,0,0,0,1,0,0,0,3.1,34.4
804,21422,Shy Tuttle,NO,NT,16,0,0,0,0,0,0,0,0,2.5,1,0,0,2.1,34.3
805,15194,John Jenkins,MIA,NT,16,0,0,0,0,0,0,0,0,1,0,0,0,2.1,34.2
806,18016,Kyler Fackrell,GB,OLB,16,0,0,0,0,0,0,0,0,1,0,0,0,2.1,34
806,16930,Tye Smith,TEN,CB,9,0,0,0,0,0,0,0,0,0,0,2,0,3.8,34
806,14887,Duron Harmon,NE,SS,16,0,0,0,0,0,0,0,0,0,2,0,0,2.1,34
806,14864,Kiko Alonso,NO,ILB,13,0,0,0,0,0,0,0,0,0,0,0,0,2.6,34
810,17998,Will Redmond,GB,FS,13,0,0,0,0,0,0,0,0,0,0,0,0,2.6,33.5
810,18084,Marqui Christian,LAR,SS,16,0,0,0,0,0,0,0,0,0,0,0,0,2.1,33.5
810,7175,Delanie Walker,TEN,TE,7,0,0,0,0,0,21,215,2,0,0,0,0,4.8,33.5
810,19893,M.J. Stewart Jr.,TB,CB,10,0,0,0,0,0,0,0,0,0,0,0,0,3.4,33.5
814,14711,Craig Robertson,NO,OLB,15,0,0,0,0,0,0,0,0,1,1,0,0,2.2,33.4
815,19407,Ryan Lewis,MIA,CB,13,0,0,0,0,0,0,0,0,0,1,0,0,2.5,33
816,4633,Matt Schaub,ATL,QB,6,580,3,1,-3,0,0,0,0,0,0,0,0,5.5,32.9
817,16854,Henry Anderson,NYJ,DE,13,0,0,0,0,0,0,0,0,1,0,0,0,2.5,32.8
817,18717,Marvin Hall,DET,WR,9,0,0,0,7,0,7,261,1,0,0,0,0,3.6,32.8
819,16515,Shamar Stephen,MIN,DT,15,0,0,0,0,0,0,0,0,1,0,1,1,2.2,32.7
820,18160,Jayron Kearse,MIN,FS,15,0,0,0,0,0,0,0,0,0,1,0,0,2.2,32.5
820,19964,Jermaine Carter,CAR,ILB,15,0,0,0,0,0,0,0,0,0.5,0,0,0,2.2,32.5
820,20961,Marvell Tell III,IND,CB,9,0,0,0,0,0,0,0,0,0,0,1,0,3.6,32.5
820,16492,Joe Thomas,DAL,OLB,15,0,0,0,0,0,0,0,0,0,0,1,0,2.2,32.5
820,18118,Brandon Allen,DEN,QB,3,515,3,2,39,0,0,0,0,0,0,0,0,10.8,32.5
820,19837,Derwin James Jr.,LAC,SS,5,0,0,0,0,0,0,0,0,0,0,0,0,6.5,32.5
826,21281,Andrew Wingard,JAX,FS,16,0,0,0,0,0,0,0,0,1,0,1,0,2,32.3
827,19881,Justin Jones,LAC,DT,12,0,0,0,0,0,0,0,0,0,0,1,0,2.7,32
827,15509,Jaron Brown,SEA,WR,14,0,0,0,0,0,16,220,2,0,0,0,0,2.3,32
827,2982,Stephen Gostkowski,NE,K,4,0,0,0,0,0,0,0,0,0,0,0,0,8,32
830,18904,Solomon Thomas,SF,DT,16,0,0,0,0,0,0,0,0,2,0,0,0,2,31.9
830,19705,Greg Ward,PHI,WR,6,0,0,0,5,0,28,254,1,0,0,0,0,5.3,31.9
832,16800,Eddie Goldman,CHI,NT,15,0,0,0,0,0,0,0,0,1,0,0,0,2.1,31.7
832,19999,Jacob Martin,HOU,DL,14,0,0,0,0,0,0,0,0,3.5,0,1,0,2.3,31.7
832,20295,Vyncint Smith,NYJ,WR,13,0,0,0,52,1,17,225,0,0,0,0,0,2.4,31.7
835,18074,LeShaun Sims,TEN,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,2.2,31.5
835,19048,Nate Hairston,NYJ,CB,11,0,0,0,0,0,0,0,0,0,1,0,0,2.9,31.5
837,6687,Orlando Scandrick,PHI,CB,3,0,0,0,0,0,0,0,0,2,0,2,1,10.4,31.1
838,16905,Bobby McCain,MIA,CB,9,0,0,0,0,0,0,0,0,0,2,0,0,3.4,31
838,19076,Brandon Wilson,CIN,FS,12,0,0,0,0,0,0,0,0,0,0,2,0,2.6,31
840,19937,Keke Coutee,HOU,WR,9,0,0,0,14,1,22,254,0,0,0,0,0,3.4,30.8
841,14377,Najee Goode,JAX,ILB,10,0,0,0,0,0,0,0,0,1,0,0,0,3.1,30.6
841,14901,Kyle Juszczyk,SF,FB,12,0,0,0,7,0,20,239,1,0,0,0,1,2.6,30.6
843,18039,Pharoh Cooper,ARI,WR,13,0,0,0,2,0,25,243,1,0,0,0,0,2.3,30.5
843,20684,Malik Turner,SEA,WR,14,0,0,0,0,0,15,245,1,0,0,0,0,2.2,30.5
843,20516,Trent Harris,MIA,OLB,11,0,0,0,0,0,0,0,0,1.5,0,1,0,2.8,30.5
846,15188,Star Lotulelei,BUF,DT,16,0,0,0,0,0,0,0,0,2,1,0,0,1.9,30.4
846,19932,Dorance Armstrong,DAL,DE,15,0,0,0,0,0,0,0,0,2,0,1,0,2,30.4
848,20767,Rashan Gary,GB,OLB,16,0,0,0,0,0,0,0,0,2,0,0,1,1.9,30.3
849,19067,Jeremy Sprinkle,WAS,TE,16,0,0,0,0,0,26,241,1,0,0,0,0,1.9,30.1
850,18031,B.J. Goodson,GB,ILB,15,0,0,0,0,0,0,0,0,0,0,0,0,2,30
850,19955,Troy Apke,WAS,FS,15,0,0,0,0,0,0,0,0,0,1,0,0,2,30
850,16078,Terrence Brooks,NE,DB,15,0,0,0,0,0,0,0,0,0,1,0,0,2,30
850,11735,Mike Nugent,NE,K,4,0,0,0,0,0,0,0,0,0,0,0,0,7.5,30
854,20900,Qadree Ollison,ATL,RB,8,0,0,0,50,4,1,7,0,0,0,0,0,3.7,29.7
854,18361,Chester Rogers,IND,WR,12,0,0,0,18,0,16,179,2,0,0,0,0,2.5,29.7
854,12751,Charles Clay,ARI,TE,15,0,0,0,0,0,18,237,1,0,0,0,0,2,29.7
857,14414,Trumaine Johnson,NYJ,CB,7,0,0,0,0,0,0,0,0,0,1,0,0,4.2,29.5
858,13941,Zach Brown,PHI,ILB,6,0,0,0,0,0,0,0,0,0,0,0,0,4.8,29
858,16724,Adrian Phillips,LAC,SS,7,0,0,0,0,0,0,0,0,0,0,0,0,4.1,29
858,16457,Nevin Lawson,LV,CB,11,0,0,0,0,0,0,0,0,0,0,0,0,2.6,29
858,20744,Blessuan Austin,NYJ,CB,7,0,0,0,0,0,0,0,0,0,0,1,0,4.1,29
862,14465,Jarius Wright,CAR,WR,16,0,0,0,-7,0,28,296,0,0,0,0,0,1.8,28.9
863,21011,Ryan Connelly,NYG,ILB,4,0,0,0,0,0,0,0,0,1,2,0,0,7.2,28.7
864,18124,Kamu Grugier-Hill,PHI,OLB,10,0,0,0,0,0,0,0,0,0,0,0,1,2.8,28.5
865,19930,Bilal Nichols,CHI,NT,13,0,0,0,0,0,0,0,0,0,0,0,1,2.2,28
865,14983,Blidi Wreh-Wilson,ATL,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,2,28
865,20418,Trey Marshall,DEN,SS,14,0,0,0,0,0,0,0,0,0,0,1,1,2,28
868,17289,Jake Kumerow,GB,WR,14,0,0,0,0,0,12,219,1,0,0,0,0,2,27.9
868,3943,DeSean Jackson,PHI,WR,3,0,0,0,0,0,9,159,2,0,0,0,0,9.3,27.9
868,21022,Ben Banogu,IND,DE,16,0,0,0,0,0,0,0,0,2.5,0,1,0,1.7,27.9
868,19922,Justin Watson,TB,WR,16,0,0,0,0,0,15,159,2,0,0,0,0,1.7,27.9
872,20971,Andrew Van Ginkel,MIA,OLB,6,0,0,0,0,0,0,0,0,1,0,0,1,4.6,27.8
873,13029,Allen Bailey,ATL,DE,15,0,0,0,0,0,0,0,0,1,0,0,0,1.8,27.6
873,21138,Scotty Miller,TB,WR,10,0,0,0,16,0,13,200,1,0,0,0,0,2.8,27.6
873,18984,Cameron Sutton,PIT,CB,16,0,0,0,0,0,0,0,0,1,1,0,0,1.7,27.6
876,19228,Josh Tupou,CIN,DT,16,0,0,0,0,0,0,0,0,0,0,1,0,1.7,27.5
876,20903,Amani Oruwariye,DET,CB,9,0,0,0,0,0,0,0,0,0,2,0,0,3.1,27.5
878,18029,Eric Murray,CLE,FS,9,0,0,0,0,0,0,0,0,1,0,0,0,3,27.4
878,20792,N'Keal Harry,NE,WR,7,0,0,0,49,0,12,105,2,0,0,0,0,3.9,27.4
880,16933,James O'Shaughnessy,JAX,TE,5,0,0,0,0,0,14,153,2,0,0,0,0,5.5,27.3
881,8343,Cameron Wake,TEN,OLB,9,0,0,0,0,0,0,0,0,2.5,0,0,0,3,27.05
882,17951,Darron Lee,KC,LB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.7,27
882,19915,Mark Walton,MIA,RB,7,0,0,0,201,0,15,89,0,0,0,0,0,3.9,27
882,16370,Terrance Mitchell,CLE,CB,15,0,0,0,0,0,0,0,0,0,1,0,0,1.8,27
882,20673,Sam Beal,NYG,CB,6,0,0,0,0,0,0,0,0,0,0,0,0,4.5,27
882,8750,Ryan Succop,TEN,K,6,0,0,0,0,0,0,0,0,0,0,0,0,4.5,27
887,18921,Charles Harris,MIA,OLB,14,0,0,0,0,0,0,0,0,0.5,0,0,0,1.9,26.85
888,16067,Kerry Hyder Jr.,DAL,DE,16,0,0,0,0,0,0,0,0,1,0,0,1,1.7,26.6
889,15981,Jaylen Watkins,LAC,FS,14,0,0,0,0,0,0,0,0,0,0,0,0,1.9,26.5
889,21021,Corey Ballentine,NYG,CB,13,0,0,0,0,0,0,0,0,0,0,0,0,2,26.5
889,20316,Steven Parker,MIA,SS,13,0,0,0,0,0,0,0,0,0,2,0,0,2,26.5
892,19296,Anthony Firkser,TEN,TE,15,0,0,0,0,0,14,204,1,0,0,0,0,1.8,26.4
892,20820,Andy Isabella,ARI,WR,15,0,0,0,15,0,9,189,1,0,0,0,0,1.8,26.4
894,19012,Carlos Watkins,HOU,DE,10,0,0,0,0,0,0,0,0,1,0,0,1,2.6,26.3
894,16486,Mike Pennel,KC,DT,8,0,0,0,0,0,0,0,0,1,0,0,0,3.3,26.3
896,12800,Bilal Powell,NYJ,RB,13,0,0,0,229,0,7,33,0,0,0,0,0,2,26.2
896,16816,Maxx Williams,ARI,TE,16,0,0,0,0,0,15,202,1,0,0,0,0,1.6,26.2
898,20566,Dontrell Hilliard,CLE,RB,14,0,0,0,49,2,12,92,0,0,0,0,0,1.9,26.1
898,14865,Marquise Goodwin,SF,WR,9,0,0,0,15,0,12,186,1,0,0,0,0,2.9,26.1
900,9902,Chase Daniel,CHI,QB,3,435,3,2,6,0,0,0,0,0,0,0,0,8.7,26
900,16301,Cairo Santos,TEN,K,5,0,0,0,0,0,0,0,0,0,0,0,0,5.2,26
900,19969,Damion Ratley,CLE,WR,13,0,0,0,0,0,12,200,1,0,0,0,0,2,26
900,292,Brandon Mebane,LAC,DT,13,0,0,0,0,0,0,0,0,1,0,0,0,2,26
900,19953,D.J. Reed,SF,CB,16,0,0,0,0,0,0,0,0,0,0,1,1,1.6,26
905,18555,Morgan Fox,LAR,DE,16,0,0,0,0,0,0,0,0,2,0,0,0,1.6,25.9
905,18528,Reggie Gilbert,TEN,OLB,11,0,0,0,0,0,0,0,0,1,0,0,0,2.4,25.9
907,19887,Nathan Shepherd,NYJ,DE,9,0,0,0,0,0,0,0,0,2,0,0,0,2.9,25.8
907,20079,Trey Quinn,WAS,WR,12,0,0,0,0,0,26,198,1,0,0,0,0,2.2,25.8
909,14096,Jack Crawford,ATL,DE,16,0,0,0,0,0,0,0,0,0.5,0,0,0,1.6,25.6
910,14851,Damion Square,LAC,DT,16,0,0,0,0,0,0,0,0,0,0,0,0,1.6,25.5
910,20711,Chris Jones,ARI,CB,10,0,0,0,0,0,0,0,0,0,0,0,0,2.6,25.5
910,19098,Isaiah Ford,MIA,WR,8,0,0,0,11,0,23,244,0,0,0,0,0,3.2,25.5
913,19924,Ito Smith,ATL,RB,7,0,0,0,106,1,11,87,0,0,0,0,0,3.6,25.3
913,16429,Brandon Dunn,HOU,DL,16,0,0,0,0,0,0,0,0,1,0,0,0,1.6,25.3
915,12215,Reshad Jones,MIA,SS,4,0,0,0,0,0,0,0,0,0,0,0,0,6.2,25
915,17264,Efe Obada,CAR,DE,16,0,0,0,0,0,0,0,0,0,0,0,0,1.6,25
915,20835,KeeSean Johnson,ARI,WR,10,0,0,0,3,0,21,187,1,0,0,0,0,2.5,25
915,20030,Travin Howard,LAR,ILB,14,0,0,0,0,0,0,0,0,0,0,0,0,1.8,25
919,20002,Tim Settle,WAS,NT,15,0,0,0,0,0,0,0,0,2,0,0,0,1.7,24.8
920,20808,Justin Hollins,DEN,OLB,15,0,0,0,0,0,0,0,0,1,0,0,0,1.6,24.7
920,19659,Dan Arnold,ARI,TE,5,0,0,0,0,0,8,127,2,0,0,0,0,4.9,24.7
922,20759,Ryan Finley,CIN,QB,3,474,2,2,77,0,0,0,0,0,0,0,0,8.2,24.66
923,20011,Javon Wims,CHI,WR,16,0,0,0,0,0,18,186,1,0,0,0,0,1.5,24.6
924,20768,Myles Gaskin,MIA,RB,7,0,0,0,133,1,7,51,0,0,0,0,0,3.5,24.4
924,17914,Laquon Treadwell,MIN,WR,13,0,0,0,0,0,9,184,1,0,0,0,0,1.9,24.4
926,16815,Ameer Abdullah,MIN,RB,16,0,0,0,115,0,15,88,1,0,0,0,0,1.5,24.3
927,16796,Mario Edwards Jr.,NO,DE,14,0,0,0,0,0,0,0,0,3,0,1,0,1.7,24.2
928,20967,Jerry Tillery,LAC,DT,15,0,0,0,0,0,0,0,0,2,0,0,0,1.6,24.15
929,20754,Rashad Fenton,KC,CB,12,0,0,0,0,0,0,0,0,0,1,1,0,2,24
929,19926,Kenny Young,LAR,ILB,14,0,0,0,0,0,0,0,0,0,0,1,0,1.7,24
929,19907,Tarvarius Moore,SF,FS,16,0,0,0,0,0,0,0,0,0,0,0,0,1.5,24
929,16642,Deone Bucannon,NYG,ILB,14,0,0,0,0,0,0,0,0,0,0,0,0,1.7,24
933,19152,Chris Odom,WAS,OLB,4,0,0,0,0,0,0,0,0,2,0,1,0,6,23.8
934,16670,Aaron Lynch,CHI,OLB,16,0,0,0,0,0,0,0,0,2,0,0,0,1.5,23.6
935,19854,Dante Pettis,SF,WR,11,16,0,0,0,0,11,109,2,0,0,0,0,2.1,23.54
936,19968,Darius Phillips,CIN,CB,8,0,0,0,0,0,0,0,0,0,4,0,0,2.9,23.5
936,14878,Jamar Taylor,ATL,CB,12,0,0,0,0,0,0,0,0,0,0,0,0,2,23.5
938,16276,Bennie Fowler,NYG,WR,8,0,0,0,20,0,23,193,0,0,0,0,0,2.9,23.3
938,16656,Logan Thomas,DET,TE,16,0,0,0,0,0,16,173,1,0,0,0,0,1.5,23.3
938,20103,Reggie Bonnafon,CAR,RB,13,0,0,0,116,1,6,57,0,0,0,0,0,1.8,23.3
941,14767,Anthony Levine Sr.,BAL,DB,16,0,0,0,62,0,0,0,0,0,0,0,0,1.4,23.2
942,20964,Darwin Thompson,KC,RB,12,0,0,0,128,1,9,43,0,0,0,0,0,1.9,23.1
943,20150,Byron Pringle,KC,WR,16,0,0,0,0,0,12,170,1,0,0,0,0,1.4,23
943,21036,Kris Boyd,MIN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.4,23
943,20749,T.J. Edwards,PHI,ILB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.4,23
943,18244,Antwaun Woods,DAL,DT,10,0,0,0,0,0,0,0,0,0,0,0,1,2.3,23
943,21025,Cody Barton,SEA,ILB,16,0,0,0,0,0,0,0,0,0,0,0,1,1.4,23
943,20127,Kameron Kelly,PIT,FS,14,0,0,0,0,0,0,0,0,0,1,0,0,1.6,23
949,20742,J.J. Arcega-Whiteside,PHI,WR,16,0,0,0,0,0,10,169,1,0,0,0,0,1.4,22.9
950,18077,Kentrell Brothers,MIN,ILB,13,0,0,0,0,0,0,0,0,0.5,0,0,0,1.8,22.8
951,14445,Rhett Ellison,NYG,TE,10,0,0,0,0,0,18,167,1,0,0,0,0,2.3,22.7
952,20382,Sharif Finch,TEN,DE,8,0,0,0,0,0,0,0,0,2,0,0,0,2.8,22.6
952,18666,Duke Williams,BUF,WR,4,0,0,0,0,0,12,166,1,0,0,0,0,5.6,22.6
954,20934,Khalen Saunders,KC,NT,12,0,0,0,0,0,0,0,0,1,0,0,0,1.9,22.5
954,18661,Tony McRae,CIN,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.4,22.5
954,16153,Josh Mauro,LV,DE,13,0,0,0,0,0,0,0,0,0,0,1,0,1.7,22.5
957,20064,Justin Jackson,LAC,RB,7,0,0,0,200,0,9,22,0,0,0,0,0,3.2,22.2
958,13091,Corey Liuget,BUF,DT,10,0,0,0,0,0,0,0,0,1,0,0,0,2.2,22.1
959,19027,Tedric Thompson,SEA,FS,6,0,0,0,0,0,0,0,0,0,2,0,0,3.7,22
960,20975,Armon Watts,MIN,NT,7,0,0,0,0,0,0,0,0,1.5,0,1,0,3.1,21.9
960,18926,Zay Jones,LV,WR,15,0,0,0,3,0,27,216,0,0,0,0,0,1.5,21.9
962,14358,Akiem Hicks,CHI,DT,5,0,0,0,0,0,0,0,0,1,0,0,1,4.4,21.8
962,19207,Tim Patrick,DEN,WR,8,0,0,0,0,0,16,218,0,0,0,0,0,2.7,21.8
964,19044,Jamal Agnew,DET,WR,13,0,0,0,9,0,1,-2,0,0,0,1,0,1.7,21.7
964,16812,Nate Orchard,WAS,DE,5,0,0,0,0,0,0,0,0,1,0,0,1,4.3,21.7
966,3061,Marcedes Lewis,GB,TE,16,0,0,0,0,0,15,156,1,0,0,0,0,1.4,21.6
967,17976,Xavien Howard,MIA,CB,5,0,0,0,0,0,0,0,0,0,1,0,0,4.3,21.5
968,18038,Hassan Ridgeway,PHI,DT,7,0,0,0,0,0,0,0,0,2,0,0,0,3,21.2
969,20361,Ross Dwelley,SF,TE,16,0,0,0,0,0,15,91,2,0,0,1,0,1.3,21.1
970,8358,Brian Hoyer,IND,QB,4,372,4,4,2,0,0,0,0,0,0,0,0,5.3,21.08
971,19056,Avery Moss,MIA,DE,11,0,0,0,0,0,0,0,0,0,0,1,0,1.9,21
971,18333,Austin Johnson,TEN,NT,16,0,0,0,0,0,0,0,0,0,0,0,0,1.3,21
971,16226,Zach Kerr,ARI,DT,12,0,0,0,0,0,0,0,0,0,0,0,0,1.8,21
974,18103,Jakeem Grant Sr.,MIA,WR,10,0,0,0,5,1,19,164,0,0,0,0,0,2.1,20.9
974,20662,Jaeden Graham,ATL,TE,14,0,0,0,0,0,9,149,1,0,0,0,0,1.5,20.9
974,19214,Bryan Cox Jr.,CLE,DE,7,0,0,0,0,0,0,0,0,0.5,0,0,0,3,20.9
977,17978,Jihad Ward,BAL,DE,14,0,0,0,0,0,0,0,0,1,0,0,2,1.5,20.8
978,18652,C.J. Ham,MIN,FB,16,0,0,0,17,0,17,149,1,0,0,0,0,1.3,20.6
979,16093,C.J. Mosley,NYJ,ILB,2,0,0,0,0,0,0,0,0,0,1,0,1,10.2,20.5
979,16088,Timmy Jernigan,PHI,DT,10,0,0,0,0,0,0,0,0,2,0,0,0,2,20.5
979,18106,Anthony Brown,DAL,CB,9,0,0,0,0,0,0,0,0,0,0,0,0,2.3,20.5
979,19123,Adrian Colbert,MIA,FS,6,0,0,0,0,0,0,0,0,0,0,0,0,3.4,20.5
979,18293,Kevin Peterson,ARI,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20.5
979,18422,Kalif Raymond,TEN,WR,8,0,0,0,-5,0,9,170,1,0,0,0,0,2.6,20.5
985,18080,Trevor Davis,MIA,WR,14,0,0,0,73,1,8,111,0,0,0,0,0,1.5,20.4
985,20077,Richie James,SF,WR,16,0,0,0,-1,0,6,165,1,0,0,0,0,1.3,20.4
985,17949,Sheldon Rankins,NO,DT,10,0,0,0,0,0,0,0,0,2,0,0,0,2,20.4
988,21005,Parris Campbell,IND,WR,7,0,0,0,34,0,18,127,1,0,0,0,0,2.9,20.1
989,18987,Lano Hill,SEA,SS,12,0,0,0,0,0,0,0,0,0,0,0,0,1.7,20
989,18033,Miles Killebrew,DET,LB,15,0,0,0,0,0,0,0,0,0,0,0,0,1.3,20
989,20559,J.T. Gray,NO,SS,15,0,0,0,0,0,0,0,0,0,0,0,1,1.3,20
992,21360,Derick Roberson,TEN,OLB,3,0,0,0,0,0,0,0,0,3,0,0,0,6.6,19.8
993,19939,Armani Watts,KC,FS,16,0,0,0,0,0,0,0,0,1,0,0,0,1.2,19.7
993,18239,Briean Boddy-Calhoun,IND,CB,3,0,0,0,0,0,0,0,0,2,0,0,0,6.6,19.7
995,19910,Ian Thomas,CAR,TE,16,0,0,0,0,0,16,136,1,0,0,0,0,1.2,19.6
995,19946,R.J. McIntosh,NYG,DT,12,0,0,0,0,0,0,0,0,2,0,0,0,1.6,19.6
997,14469,Justin Bethel,NE,CB,16,0,0,0,0,0,0,0,0,0,0,0,3,1.2,19.5
997,16005,Walt Aikens,MIA,FS,15,0,0,0,0,0,0,0,0,0,0,0,0,1.3,19.5
997,16868,Justin Hardy,ATL,WR,16,0,0,0,0,0,19,195,0,0,0,0,0,1.2,19.5
997,18658,Antonio Hamilton,NYG,CB,16,0,0,0,0,0,0,0,0,0,0,0,0,1.2,19.5
997,15640,Derek Carrier,LV,TE,16,0,0,0,27,0,13,108,1,0,0,0,0,1.2,19.5
1002,20839,Darryl Johnson,BUF,DE,8,0,0,0,0,0,0,0,0,1,0,0,0,2.4,19.4
1003,16855,Ty Montgomery,NYJ,WR,16,0,0,0,103,0,13,90,0,0,0,1,0,1.2,19.3
1004,18026,Sheldon Day,SF,DT,16,0,0,0,0,0,0,0,0,1,0,0,0,1.2,19.2
1005,17415,Matt LaCosse,NE,TE,11,0,0,0,0,0,13,131,1,0,0,0,0,1.7,19.1
1006,15516,Tony Jefferson II,BAL,SS,5,0,0,0,0,0,0,0,0,0,0,0,0,3.8,19
1006,21145,Ken Webster,MIA,CB,8,0,0,0,0,0,0,0,0,0,0,0,0,2.4,19
1006,20862,David Long Jr.,TEN,ILB,8,0,0,0,0,0,0,0,0,0,0,1,0,2.4,19
1006,11493,Patrick Robinson,NO,CB,11,0,0,0,0,0,0,0,0,0,0,0,0,1.7,19
1006,19884,Duke Dawson Jr.,DEN,CB,14,0,0,0,0,0,0,0,0,0,0,0,0,1.4,19
1006,20780,Porter Gustin,CLE,DE,6,0,0,0,0,0,0,0,0,1,0,0,1,3.2,19
1012,17965,C.J. Prosise,SEA,RB,9,0,0,0,72,1,10,76,0,0,0,0,0,2.1,18.8
1013,15150,Cordarrelle Patterson,CHI,RB,16,0,0,0,103,0,11,83,0,0,0,0,0,1.2,18.6
1014,17529,Olsen Pierre,LV,DT,9,0,0,0,0,0,0,0,0,2,0,0,0,2.1,18.5
1014,19496,Dylan Cole,HOU,OLB,11,0,0,0,0,0,0,0,0,0,0,0,1,1.7,18.5
1016,20798,Darrell Henderson Jr.,LAR,RB,13,0,0,0,147,0,4,37,0,0,0,0,0,1.4,18.4
1017,5084,Vernon Davis,WAS,TE,4,0,0,0,0,0,10,123,1,0,0,0,0,4.6,18.3
